"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"EGR2",0.456001777060544,0.336243870640514,0.434872647088061
"ELK3",-0.692209819807402,0.593164062547438,0.309121885553423
"FOXK1",-0.501746786899833,-0.786724808885539,-0.348979815742124
"GATA1",0.772521432111838,0.721273366321891,-0.418640454608177
"IRF3",0.410326988861612,0.515084101539431,-0.474083081952167
"KMT2A",0.547904348876211,-0.493711290778294,0.521637020583711
"NFYB",-0.559003756904952,0.378007274061559,-0.346728145149676
"PBX3",-0.403546211714754,0.430473027962218,-0.58341345167382
"RUNX3",0.796686454099281,-0.604255473443773,-0.341568346767182
"SIX5",-0.447478625462358,-0.434299851733236,-0.443417792998106
"STAT4",-0.469361444138237,-0.409151241518029,0.48016147231765
"ZNF76",-0.407750732431058,-0.491370550238354,0.302532668426669
