"","P1_2020Oct","P2_2021Mar"
"CEBPD",-0.432434391714651,-0.416818102396346
"ELF3",0.413234703489895,0.323838986605966
"FOXA2",-0.304400937480801,-0.318650379522194
"GATA1",-0.303077468199434,-0.35034849016173
"GLI2",-0.429162877745168,0.401330622483113
"KLF1",0.42263711571288,-0.302102278416459
"KLF4",0.476325827870617,0.360309892611759
"KMT2A",-0.510764555466757,-0.437174797784246
"MEF2C",-0.407903291784695,-0.397015822631799
"NFATC1",-0.386788589301988,-0.362334714888353
"NFYA",0.353653813005754,-0.474772613807072
"NR2C2",-0.378980646026039,0.313955925494019
"NR3C1",0.318869016584481,0.338308029124127
"RXRA",0.425633876558721,-0.50697090375898
"TFAP2A",0.380464012617066,0.390989565856222
"USF2",0.454445419961369,-0.315908432689306
"VDR",-0.320215006613687,-0.391272799924674
"VEZF1",0.42033624597528,0.318433434278273
"ZEB1",-0.40087756915037,-0.459761208179109
