"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"AHR",0.561151079136691,0.474820143884892,0.0143884892086331
"AR",0.553956834532374,0.532374100719424,0.856115107913669
"ARID3A",0.251798561151079,0.553956834532374,0.366906474820144
"ARNT",0.81294964028777,0.848920863309353,0.280575539568345
"ASCL2",0.273381294964029,0.107913669064748,0.496402877697842
"ATF1",0.0719424460431655,0.158273381294964,0.489208633093525
"ATF2",0.60431654676259,0.920863309352518,0.755395683453237
"ATF3",0.913669064748201,0.863309352517986,0.870503597122302
"BACH2",0.517985611510791,0.503597122302158,0.733812949640288
"BATF",0.76978417266187,0.359712230215827,0.81294964028777
"BCL11A",0.20863309352518,0.37410071942446,0.510791366906475
"BCL6",0.956834532374101,0.39568345323741,0.107913669064748
"BHLHE40",0.302158273381295,0.446043165467626,0.402877697841727
"CEBPA",0.611510791366906,0.712230215827338,0.949640287769784
"CEBPD",0.201438848920863,0.201438848920863,0.597122302158273
"CLOCK",0.258992805755396,0.0863309352517986,0.58273381294964
"E2F2",0.266187050359712,0.330935251798561,0.0935251798561151
"E2F3",0.115107913669065,0.316546762589928,0.345323741007194
"E2F6",0.079136690647482,0.00719424460431655,0.76978417266187
"E2F7",0.179856115107914,0.136690647482014,0.834532374100719
"E2F8",0.597122302158273,0.798561151079137,0.928057553956835
"EBF1",0.316546762589928,0.539568345323741,0.561151079136691
"EGR1",0.446043165467626,0.402877697841727,0.683453237410072
"EHF",0.661870503597122,0.899280575539568,0.223021582733813
"ELF1",0.431654676258993,0.23021582733813,0.129496402877698
"ELK1",0.330935251798561,0.467625899280576,0.935251798561151
"ELK3",0.460431654676259,0.654676258992806,0.0719424460431655
"ELK4",0.870503597122302,0.60431654676259,0.0431654676258993
"ESR1",0.338129496402878,0.575539568345324,0.647482014388489
"ESR2",0.172661870503597,0.179856115107914,0.23021582733813
"ETS2",0.820143884892086,0.62589928057554,0.194244604316547
"ETV1",0.79136690647482,0.906474820143885,0.525179856115108
"ETV6",1,1,0.992805755395683
"FOS",0.935251798561151,0.935251798561151,0.661870503597122
"FOSL1",0.0647482014388489,0.129496402877698,0.899280575539568
"FOSL2",0.143884892086331,0.0287769784172662,0.539568345323741
"FOXA1",0.482014388489209,0.489208633093525,0.568345323741007
"FOXD2",0.654676258992806,0.41726618705036,0.517985611510791
"FOXM1",0.748201438848921,0.877697841726619,0.884892086330935
"FOXP1",0.381294964028777,0.683453237410072,0.97841726618705
"FOXP2",0.741007194244604,0.690647482014389,0.18705035971223
"GATA1",0.733812949640288,0.81294964028777,0.589928057553957
"GATA2",0.633093525179856,0.431654676258993,0.705035971223022
"GATA3",0.00719424460431655,0.0359712230215827,0.79136690647482
"GATA4",0.669064748201439,0.762589928057554,0.215827338129496
"GMEB2",0.525179856115108,0.568345323741007,0.115107913669065
"GRHL2",0.244604316546763,0.20863309352518,0.575539568345324
"GTF2B",0.992805755395683,0.992805755395683,0.381294964028777
"GTF2I",0.194244604316547,0.172661870503597,0.0863309352517986
"HEY1",0.41726618705036,0.438848920863309,0.338129496402878
"HIF1A",0.0431654676258993,0.460431654676259,0.302158273381295
"HINFP",0.712230215827338,0.618705035971223,0.805755395683453
"HNF1B",0.618705035971223,0.0431654676258993,0.985611510791367
"HNF4A",0.489208633093525,0.115107913669065,0.309352517985612
"HNF4G",0.726618705035971,0.597122302158273,0.697841726618705
"HOXA1",0.510791366906475,0.223021582733813,0.863309352517986
"HOXB13",0.0215827338129496,0.215827338129496,0.848920863309353
"HSF1",0.784172661870504,0.805755395683453,0.784172661870504
"IRF2",0.546762589928058,0.856115107913669,0.690647482014389
"IRF4",0.0935251798561151,0.194244604316547,0.151079136690647
"JUN",0.539568345323741,0.294964028776978,0.877697841726619
"JUNB",0.410071942446043,0.165467625899281,0.251798561151079
"JUND",0.97841726618705,0.97841726618705,0.719424460431655
"KLF1",0.0503597122302158,0.0143884892086331,0.453237410071942
"KLF10",0.841726618705036,0.424460431654676,1
"KLF3",0.366906474820144,0.841726618705036,0.201438848920863
"KLF9",0.971223021582734,0.956834532374101,0.20863309352518
"MAFF",0.345323741007194,0.517985611510791,0.503597122302158
"MAFK",0.402877697841727,0.0935251798561151,0.676258992805755
"MECOM",0.848920863309353,0.776978417266187,0.0503597122302158
"MEF2A",0.834532374100719,0.410071942446043,0.62589928057554
"MITF",0.388489208633094,0.266187050359712,0.798561151079137
"MNT",0.856115107913669,0.647482014388489,0.165467625899281
"MXI1",0.676258992805755,0.122302158273381,0.712230215827338
"MYB",0.575539568345324,0.352517985611511,0.244604316546763
"MYC",0.776978417266187,0.784172661870504,0.654676258992806
"NANOG",0.474820143884892,0.453237410071942,0.0575539568345324
"NFAT5",0.39568345323741,0.143884892086331,0.906474820143885
"NFATC1",0.424460431654676,0.589928057553957,0.920863309352518
"NFE2",0.503597122302158,0.561151079136691,0.330935251798561
"NFIC",0.165467625899281,0.0719424460431655,0.467625899280576
"NFYA",0.453237410071942,0.913669064748201,0.287769784172662
"NFYB",0.107913669064748,0.0215827338129496,0.431654676258993
"NKX2-1",0.532374100719424,0.741007194244604,0.179856115107914
"NR2F2",0.0143884892086331,0.237410071942446,0.971223021582734
"PAX5",0.589928057553957,0.892086330935252,0.633093525179856
"PBX1",0.18705035971223,0.719424460431655,0.532374100719424
"PBX3",0.323741007194245,0.611510791366906,0.748201438848921
"PGR",0.762589928057554,0.388489208633094,0.136690647482014
"POU2F1",0.467625899280576,0.755395683453237,0.438848920863309
"POU2F2",0.705035971223022,0.302158273381295,0.546762589928058
"PPARG",0.798561151079137,0.949640287769784,0.273381294964029
"RARG",0.496402877697842,0.676258992805755,0.618705035971223
"RBPJ",0.755395683453237,0.748201438848921,0.41726618705036
"RELA",0.215827338129496,0.18705035971223,0.258992805755396
"RFX2",0.100719424460432,0.0503597122302158,0.00719424460431655
"RFX5",0.697841726618705,0.834532374100719,0.611510791366906
