"","P1_2020Oct","P3_2023Jan"
"AHR",0.79136690647482,0.345323741007194
"AR",0.561151079136691,0.0863309352517986
"ARID3A",0.194244604316547,0.0719424460431655
"ARNT",0.0287769784172662,0.964028776978417
"ASCL2",0.323741007194245,0.618705035971223
"ATF1",0.640287769784173,0.834532374100719
"ATF2",0.928057553956835,0.827338129496403
"ATF3",0.503597122302158,0.503597122302158
"BACH2",0.18705035971223,0.258992805755396
"BATF",0.431654676258993,0.79136690647482
"BCL11A",0.884892086330935,0.273381294964029
"BCL6",0.568345323741007,0.37410071942446
"BHLHE40",0.352517985611511,0.60431654676259
"CEBPA",0.553956834532374,0.0431654676258993
"CEBPD",0.589928057553957,0.115107913669065
"CLOCK",0.58273381294964,0.172661870503597
"E2F2",0.079136690647482,0.0143884892086331
"E2F3",0.776978417266187,0.122302158273381
"E2F6",0.841726618705036,0.971223021582734
"E2F7",0.201438848920863,0.20863309352518
"E2F8",0.424460431654676,0.877697841726619
"EBF1",0.892086330935252,0.755395683453237
"EGR1",0.532374100719424,0.460431654676259
"EHF",0.20863309352518,0.151079136690647
"ELF1",0.266187050359712,0.129496402877698
"ELK1",0.798561151079137,0.690647482014389
"ELK3",0.474820143884892,0.446043165467626
"ELK4",0.309352517985612,0.942446043165468
"ESR1",0.158273381294964,0.81294964028777
"ESR2",0.338129496402878,0.352517985611511
"ETS2",0.741007194244604,0.58273381294964
"ETV1",0.237410071942446,0.438848920863309
"ETV6",1,0.97841726618705
"FOS",0.726618705035971,0.899280575539568
"FOSL1",0.712230215827338,0.956834532374101
"FOSL2",0.453237410071942,0.920863309352518
"FOXA1",0.913669064748201,0.985611510791367
"FOXD2",0.179856115107914,0.863309352517986
"FOXM1",0.97841726618705,0.482014388489209
"FOXP1",0.949640287769784,0.589928057553957
"FOXP2",0.446043165467626,0.705035971223022
"GATA1",0.906474820143885,0.676258992805755
"GATA2",0.899280575539568,0.76978417266187
"GATA3",0.438848920863309,0.510791366906475
"GATA4",0.359712230215827,0.640287769784173
"GMEB2",0.37410071942446,0.553956834532374
"GRHL2",0.41726618705036,0.906474820143885
"GTF2B",0.992805755395683,0.856115107913669
"GTF2I",0.215827338129496,0.474820143884892
"HEY1",0.0935251798561151,0.41726618705036
"HIF1A",0.0575539568345324,0.280575539568345
"HINFP",0.597122302158273,0.712230215827338
"HNF1B",0.834532374100719,0.143884892086331
"HNF4A",0.482014388489209,0.194244604316547
"HNF4G",0.345323741007194,0.525179856115108
"HOXA1",0.942446043165468,0.848920863309353
"HOXB13",0.805755395683453,0.949640287769784
"HSF1",0.690647482014389,0.079136690647482
"IRF2",0.848920863309353,0.611510791366906
"IRF4",0.81294964028777,0.532374100719424
"JUN",0.402877697841727,0.913669064748201
"JUNB",0.388489208633094,0.39568345323741
"JUND",0.956834532374101,1
"KLF1",0.115107913669065,0.223021582733813
"KLF10",0.985611510791367,0.338129496402878
"KLF3",0.517985611510791,0.661870503597122
"KLF9",0.129496402877698,0.100719424460432
