"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"E2F4",-0.409904429326931,0.396441027304357,0.317049247278903
"ESR2",0.333971169838553,0.373347870436341,0.390820343895388
"FOXP2",0.357103999035365,-0.396568543355534,0.329064003798874
"GATA1",0.369361633629691,0.480633500093467,0.467371123813127
"JUND",0.340198732849419,-0.352339601005056,-0.346691754251924
"MAF",-0.353755422166238,0.436493818978813,-0.583201688901884
"NFYA",-0.362256330941466,0.517925569259957,-0.360822555857335
"PGR",-0.407293153786786,0.474908029395654,-0.505690085978085
"REST",-0.460462234742844,-0.349323846394738,0.34490417656623
"TBX21",0.462520534286252,-0.403288639252521,-0.434276357434609
"ZBTB7A",-0.380960963465999,-0.347462112047565,0.508340169897126
