"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"BCL11A",-0.581547541555147,-0.604061341986013,-0.423037511477833
"E2F8",0.583646740039597,0.828372108446357,0.394761161186718
"ETS2",0.43402184358214,0.493029576331471,0.430966646991108
"FOXA1",-0.336562321793719,0.63523134982916,0.425954559082079
"FOXP2",0.35295222787442,0.38070998590901,0.47910176163163
"GATA4",-0.410730679640516,-0.629798264883252,-0.307173561466638
"GRHL2",-0.436156321038461,-0.517354979384742,-0.338804727468253
"GTF2B",0.352624086928899,0.696110482773191,0.325387595956975
"IRF1",0.309741931890139,0.377632000523319,0.308052515033158
"IRF4",-0.321414089357653,-0.337481399154145,-0.325547828678465
"MYB",-0.399310856514183,-0.648427290213847,-0.324220630973308
"RUNX1",-0.485336137969311,-0.371205253387089,-0.337457979319217
"SETDB1",0.408873583931017,0.528552082176355,0.348120456177864
"SMAD3",0.371318221451101,0.626090146989729,0.306938161406597
"SOX17",0.343023821622974,-0.504592583405637,-0.313396476423188
"TAL1",-0.304294154382562,0.580835954422889,0.320370537351203
"USF2",-0.468077744656405,-0.468385113378722,0.332620833926112
"ZNF76",-0.412218973894541,-0.361161702523425,-0.348676300006335
