"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ARNTL",0.593298391989051,0.582836147614461,0.514245738123156
"BCL6",-0.600241428465118,0.443926965548374,-0.421023441411966
"E2F2",-0.419838251267768,-0.42473605458075,-0.492128679111784
"E2F6",0.487513829432284,0.546987071746684,0.388080011931296
"E2F8",-0.524187265688363,-0.457807504030727,-0.524260376898502
"ETV1",0.406541578608744,-0.333178754493171,0.386209543483248
"FOXM1",0.429042004665081,0.333531112202741,0.424056750710148
"KLF1",0.368140037377568,-0.50954987293542,-0.35445859551548
"KLF9",0.308894431254148,0.452089661844428,0.316220586503313
"LHX2",0.320647334638122,0.465890476432947,0.36003385794398
"PAX5",-0.579787950371034,0.413663498990969,-0.427666200998475
"STAT3",-0.354239981359282,0.348870646412109,-0.463215002101022
"TFAP2A",0.465884801383524,-0.49562966099993,0.47792198569084
"VEZF1",0.450454319808604,-0.562758005391485,-0.581690385218581
"XBP1",0.506703674141753,0.305195631853425,0.546601915010681
