"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ATF2",0.528703330571592,0.425988006260507,-0.441765330129922
"BCL11A",0.336007550335063,-0.308461186214797,0.388351087249583
"E2F2",-0.521627468566311,-0.373681375517057,0.412722832599693
"ELF1",-0.484516460552693,-0.360611061939408,-0.520269895618852
"ELK3",-0.480047203517936,0.478848297837057,-0.495538861639501
"FOS",0.428359020462286,0.377031886979766,-0.377572428372384
"FOSL2",-0.508615104913342,-0.363683862721011,0.473742018132278
"GATA1",-0.354168844641275,0.3990809146153,-0.453941222565276
"GTF2I",-0.513559619446363,-0.398756954882354,-0.494600719107597
"HNF4G",0.461473982781957,0.395456619098718,0.510648944546982
"HOXB13",-0.512427445592996,-0.304871366661137,-0.412503267326268
"JUN",-0.354851562542802,-0.450077604612747,0.476776011001415
"MXI1",0.504091949096886,-0.337304586574346,0.49318352507004
"MYB",-0.360173817704233,-0.424241184581191,-0.494081746643139
"NFAT5",-0.440839433083648,-0.426626435012036,0.500409218613643
"POU2F1",-0.369347340443212,0.405668819149902,0.38050661884451
"PPARG",0.533346760521285,0.362012409548735,0.49138708192384
"RFX2",-0.304826655965375,-0.373742609844274,-0.498373249714617
"RFX5",0.512665648264341,0.335198100105301,-0.444180548137591
"SIX5",0.45882994810192,0.387248944469025,-0.469111186910963
"SMAD3",0.53466907729898,0.385953245388622,-0.456216717217129
"SP4",0.530313806206262,-0.367591719701162,-0.497934119167768
"TEAD4",-0.363996638702551,0.415881257148223,-0.463442410760733
"TFAP4",-0.399024259178366,-0.410837245542217,-0.490468899871338
"ZNF143",-0.32808003767265,-0.329955727494502,-0.516197957820799
