"","P1_2020Oct","P3_2023Jan"
"ETV6",0.491840361452633,0.432393037821168
"ETV7",-0.406966678338193,-0.344661685358076
"FOXM1",-0.33814938806656,0.378528928124554
"HOXA1",0.582212408600676,-0.336148313334143
"MAFF",0.426386432159002,0.441278900503603
"NFATC1",-0.572034585815071,-0.320773271285165
"RBPJ",-0.490758236616233,-0.457570465620213
"RFX5",-0.437587886546607,-0.373750265071397
"SPIB",-0.751374842485556,-0.3964623928543
"SRF",-0.50684387607624,0.372333820330513
"XBP1",0.581802955959876,0.311402190508101
"ZFX",-0.436067062452207,0.400447062661702
