"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"AHR",0.638306940702342,0.638121697181749,0.466507361130799,0.58965141494227
"AR",0.453238045061744,0.323326830016592,-0.356554140256374,0.460538296227211
"CEBPA",0.509429007416871,0.448035794405763,0.319033636418866,0.344687918992282
"ETV4",-0.440805619023441,-0.501237441442977,-0.623239707579838,-0.478343630680988
"GATA3",0.57817578283883,0.317132457774113,-0.627127842692534,0.427230067631049
"KMT2A",0.469723134430895,0.307345007689768,0.631534395820255,0.3984313302225
"MXI1",-0.443233140518353,-0.490269897615141,-0.386638585690853,-0.356595016902409
"OTX2",0.484379438771007,0.544203395604788,0.395719001235293,0.579009588443231
"RFX2",-0.340317075545437,-0.480062426818828,-0.535683765010834,-0.300409293488573
"SPIB",0.424290319850844,0.563819833840899,0.342224742309795,0.484114660915645
