"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"E2F4",-0.614386588741599,-0.338044308632544,-0.362615301139447,-0.508532700863703
"E2F7",-0.39733866303183,-0.345144277806817,-0.321635919696148,-0.404910043081465
"ELF1",-0.475800840664624,-0.370059507056411,-0.37377916440586,-0.532614866629902
"FOXM1",0.524036174584651,0.3353705118411,0.315219750406945,0.535980942982365
"MEF2C",0.582242957130751,0.448970018629461,0.384224091155724,0.60288110925443
"MZF1",-0.614282585842644,-0.601389838231943,-0.55427292457949,-0.681206778592783
"PRDM1",0.715806545232803,-0.380027609129776,0.376410743353228,0.427782196035178
"STAT2",0.647390919240516,0.497922614021685,0.322802495930548,0.670589664594831
"STAT3",0.561661541590765,0.435587632182059,0.407406402604449,0.621490975283098
"TFDP1",-0.452930668402562,-0.448189323576321,-0.428513293543136,-0.67062167507702
"THAP1",-0.419708386306265,-0.409992226555694,-0.515721649484536,-0.593764341483843
