"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"CEBPA",0.533742789555131,0.457420406711776,0.402628311472355,0.491463387571229
"GATA2",0.313680094664815,0.631599686275455,0.317091177999699,0.354847999921097
"HSF1",0.41968362764593,0.57388273301996,0.388095305301654,0.656234481296186
"KLF3",-0.343522490468196,-0.411356617561191,-0.36706989454499,-0.365490101316948
"OTX2",0.59076997059049,-0.578904284630436,-0.56596232745107,0.526729279833514
"RUNX2",0.507222481963482,0.740794135972919,0.328856367476497,0.583970766275684
"STAT5B",0.572861173221521,0.564996884603764,-0.498560005295701,0.683069541053213
"TP63",0.387684904402967,0.538100504867477,-0.762838053762737,0.59325868739197
"ZBTB7B",-0.602153687528415,-0.393865946797923,-0.405011097491591,-0.745133013938786
