"","ND251_34","ND251_LMPP"
"ASCL2",-0.362874987643607,-0.462706254497174
"BACH2",-0.388174624074164,-0.306728651909533
"CEBPB",-0.372488360549778,0.517551891710959
"CLOCK",-0.489456576771496,-0.472866525380642
"CTCF",0.311388437133561,0.481547327213233
"E2F2",-0.353816702537253,-0.499092739204901
"E2F3",0.339252119022862,0.372800839787708
"E2F8",0.342594150232128,0.428843279939211
"EHF",0.39827118221541,0.384311019166966
"ETV6",0.317274381083442,0.444638916103204
"FOXK1",0.401335669524767,0.362366082088223
"HES1",0.334135532515733,0.492258656817947
"HOXA6",0.417608657977458,0.417533874154581
"HSF2",-0.335726017247853,0.455958819881187
"KLF1",-0.331639075467847,-0.416103586068407
"KLF3",0.349948344554067,0.447831325736123
"MYB",0.358342249962193,-0.384008329060042
"MYBL2",-0.339119818303734,-0.480907701621909
"NFIC",-0.315517082401117,-0.393130877033537
"PBX1",-0.357649109238068,-0.508271084738543
"POU2F2",-0.423688738852146,-0.436405224216055
"SP4",-0.453588701374976,0.506997189377882
"STAT3",0.401492417115907,0.487859730187397
"TBP",-0.367291243170137,-0.493229835541443
"TCF3",0.330065847351265,0.440292622186211
"TCF7L2",0.328913968264078,0.482221337407112
"TFAP2A",-0.310035230865093,-0.521996421245231
"TFDP1",-0.442160507734685,-0.50241412032762
"TP63",0.316223165586896,0.466072181305202
"XBP1",0.379035808095298,0.492203769033805
"YY1",0.30416079132557,0.4142357558282
"ZNF263",0.321273601734462,-0.425800531393717
