"","ND251_34","ND251_LMPP"
"ARID3A",-0.371804906149946,-0.34441249583278
"ARNT",0.571621033874563,-0.379845180889836
"CDX2",0.498740086742523,-0.312714674108621
"CEBPA",-0.685063904401543,-0.398784719578734
"EGR1",0.583701592513266,0.392016947295167
"EPAS1",0.332303236887856,-0.391620279213095
"ETV1",0.321271407880559,0.339457174088542
"ETV7",-0.472614041968909,-0.360743770437574
"FOXA2",-0.517971598527247,-0.312278905843013
"FOXP2",-0.668024929016546,-0.468334456400052
"GATA3",-0.341826796768665,-0.327073941502105
"GLIS1",-0.523326170010679,-0.430649106283106
"HEY1",-0.424950144559086,-0.393214100735499
"HOXA4",0.599616929007471,0.313784431431202
"HOXB13",-0.519220566371243,-0.328276864677955
"HOXC6",0.481134970224088,-0.373298384231619
"IRF3",-0.52144191402458,0.326302244374573
"KLF9",-0.348927330220868,0.300356722188368
"KMT2A",-0.575935519102671,-0.393434753899172
"MEIS1",0.427963801686699,-0.361441822116224
"MYC",-0.317060643165447,0.321736017449436
"NFYB",-0.626081506011003,0.357187019552788
"NR2C2",-0.357008886858493,-0.390493400544555
"NR2F2",-0.313760314064413,0.314751067108889
"ONECUT1",0.465137521657095,-0.376903647605837
"PGR",0.468329808557092,0.414753714251997
"RARG",-0.44973214435179,-0.42658773909508
"RUNX2",-0.518707726056984,-0.328891661267508
"RUNX3",-0.302905674266818,0.325097321748165
"SETDB1",0.327511925412501,-0.316884983010246
"SOX17",-0.433328457108895,-0.338561930861632
"SPI1",0.348531175483729,0.30594076423391
"SPIB",0.435909945432357,-0.342086222721095
"TP73",-0.687535909961288,-0.424499625452737
"USF1",0.794411255227852,0.452370496927065
"USF2",0.614434556739131,0.486225175901598
"ZBTB7A",-0.571258012079076,0.357334180383955
"ZEB1",-0.671201369727057,0.388030229162132
"ZNF76",-0.665692658036811,-0.311673716776857
