"","ND251_34","ND251_LMPP"
"AHR",-0.556894274959336,-0.349393756324248
"ARNTL",-0.589961070788885,-0.330039773307177
"ATF1",0.446640893454613,0.306823014505184
"BACH2",0.342638806401868,0.303520774561853
"BCL11A",-0.501959304821178,-0.419919158247318
"CDX2",-0.350071153278627,-0.408885735531735
"CLOCK",-0.515045739776751,-0.561716211403477
"CTCF",-0.439887250912456,0.36523136912898
"CTCFL",0.505995457960615,-0.454141526590658
"E2F1",-0.416569481715966,-0.50346600322165
"E2F8",0.576631477981151,0.493707640960327
"EGR2",-0.593035280776917,-0.317458123137763
"EHF",0.522697195926886,0.464652086580878
"ELK3",-0.510481853936196,-0.321301182088861
"ESR1",-0.546940835406603,-0.560720903240737
"ESR2",0.377224670791344,0.428556754146313
"FOXG1",-0.511510598695338,-0.432583910286911
"FOXM1",-0.480227405792352,-0.316089055277039
"FOXP2",0.354700504694764,0.403848056428349
"GLI2",0.442533930610975,-0.53517491508532
"GRHL2",-0.354672448019514,-0.526698545678231
"HEY1",0.580246780991849,-0.443843577585554
"HINFP",0.359693256856987,0.524166388372496
"HNF4A",-0.417636971407595,-0.39491071871985
"HOXC6",0.528160231407574,0.454852898254606
"HSF1",-0.43466470121962,-0.396518617642203
"HSF2",-0.51475715683133,-0.315900892531431
"JUNB",-0.606704225751952,-0.374365133072181
"KLF1",-0.586034472286136,-0.446937499336678
"KLF3",0.345876012312777,0.459235734584384
"MAX",0.549254843098594,0.438891953210678
"MECOM",0.536549177307119,0.351949956808458
"MEF2A",-0.325313141419339,-0.414621041065328
"MITF",-0.703982062969945,-0.509939134137837
"MYB",-0.599763538708134,0.388488240258861
"MYC",0.320035814408158,0.557318870350521
"MYOD1",0.369559854319662,-0.482159958796118
"NFAT5",0.336124313615408,-0.374657678032978
"NR2C2",-0.352065849285637,-0.421406748247466
"ONECUT1",-0.651023084388632,-0.530566644599565
"POU2F2",-0.586296334588463,-0.363120985284409
"PRDM1",0.491039914020576,0.401830071031694
"RARG",-0.391724627766621,0.450102051775396
"REST",0.374870582134711,0.48513163568951
"RFX2",-0.358044593178051,-0.56352686838432
"RUNX1",-0.392093372641326,-0.517108646104564
"SETDB1",-0.522586305258043,-0.421795315854371
"SMAD3",0.315483952856995,0.448528147173245
"SREBF1",0.566547107277255,0.370961097447969
"STAT1",0.415496647895719,0.501493586581215
"STAT2",0.338915284786637,0.385095605516656
"TCF3",0.631569120183619,0.501382267390814
"TFAP2C",-0.511033635216099,0.487379055524862
"TFDP1",-0.375287424166987,-0.432291837185615
"VEZF1",0.403599281557855,-0.519955737143665
"ZBTB33",0.391731307927395,0.362875257814674
"ZFX",0.605759651018559,0.523742128422217
