"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"BACH2",-0.308367065849633,-0.316846589698553,-0.426904566587048,-0.5102245018929
"ELK4",-0.667047195033135,0.426102508816713,-0.359175865512792,0.626360168198288
"FOXK1",0.342565127609751,0.330588793307014,0.380493720535672,0.469081571350849
"GRHL2",-0.511403443651683,-0.406787258841008,-0.355743490909956,-0.530056506082187
"HNF1B",0.495099730421598,0.696743186329726,0.410418695228353,0.959390494595458
"LHX2",0.604003169287012,0.462310100939943,0.488235054809417,0.615893923453223
"PPARG",0.797548012276931,0.412813500518472,-0.378327658893106,0.6635315519835
"PRDM1",-0.584025458771092,-0.393453373699571,0.337905616240297,-0.590581484398945
"TAL1",0.558037272813442,-0.352968491160637,-0.313293443290701,-0.440979215628391
"TP73",-0.34671549779631,-0.562704033424442,-0.342637627828672,-0.628426447797094
