"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ELK3",-0.532655092261298,0.469888778888814,-0.31950257601061
"FOSL2",-0.522217141660625,-0.37758519979737,0.3315872122377
"GTF2I",-0.576535641895228,-0.431627110743644,-0.33728939986141
"NFAT5",-0.480499087689648,-0.399021251632245,0.335748808819215
"SIX5",0.443081212957946,0.377911167152702,-0.301895821242663
"TFAP4",-0.498009481454329,-0.42346748999127,-0.304936987975309
"ZBTB7A",-0.307775063487037,0.319379092181882,-0.31470073380117
"ZNF143",-0.444410332037149,-0.381165272681099,-0.301415637021719
