"","P1_2020Oct","P2_2021Mar"
"AHR",0.321727457268813,-0.31707041935026
"AR",-0.341477402560022,-0.463431557735502
"CEBPD",-0.497527724956003,-0.343397151051206
"CLOCK",-0.438187785541526,-0.319242631871666
"ELF3",0.428814764704733,0.333237973270032
"FOXK1",0.389630987378125,-0.348503968232451
"FOXP2",-0.406812981755145,-0.462475542196833
"GATA2",-0.300227250696616,0.359038291351584
"GLI2",-0.439391418674698,0.357096006617959
"GLIS1",-0.376427815192419,-0.306705516706334
"KLF10",-0.349022823243266,0.378358276256462
"KLF4",0.505866807661557,0.372331747924092
"NR5A2",0.367085579732083,-0.43395239504945
"RARA",-0.413791500993882,0.357477202687175
"RXRA",0.373705186533105,-0.383283571499985
"SMAD3",0.306282208641653,0.313004327945287
"USF2",0.460042399374395,-0.409924941226316
"VDR",-0.451328636111478,-0.430830217720632
"VEZF1",0.526371370107375,0.356872129561435
"ZEB1",-0.312875535243262,-0.384227485576139
