"","P1_2020Oct","P2_2021Mar"
"ATF2",-0.35559875739684,0.337959879320516
"BACH1",0.314406297904163,-0.312582884831055
"BCL11A",-0.445541740042864,-0.477734372733385
"E2F8",-0.335168659544998,0.497674725698265
"ELK4",0.347124155699716,0.339982117945001
"ESRRA",-0.374622546886693,-0.335781622285833
"FOXA2",-0.387017561281478,-0.454847672099002
"GTF2B",0.310488885331008,0.31941769133933
"HOXA1",0.347499171262913,-0.307104238349882
"MECOM",-0.353171656671829,0.387807761378675
"MITF",0.400449868724066,0.338847984117026
"NR2F2",-0.394544873665967,0.307122240474136
"PAX6",0.302336046987107,-0.32676255803479
"SOX17",-0.304375381619772,-0.377714570380502
"SP4",-0.319635514917381,0.379598792719043
"STAT4",0.323498925249436,-0.360000480114981
"STAT5B",-0.361624507466288,-0.445504569611394
"TCF21",0.327432088476245,-0.350141316732104
"THAP1",-0.314242041087483,-0.380060847241552
