"","P1_2020Oct","P2_2021Mar"
"E2F4",-0.490567268954278,-0.409524317907813
"FOSL2",0.392964584445005,0.313125709279878
"FOXK1",0.375369670235563,-0.330937907769573
"MEF2C",-0.472502837020505,-0.362055169503595
"NR5A2",0.491517554827647,-0.366478171557717
"RARA",-0.4299379801937,0.362878472875083
"RUNX1",-0.338050511434285,-0.467732467223328
"SP1",-0.408139907314677,0.309399810810374
"STAT4",0.335309157947968,-0.320114773667029
"TCF21",0.304380240378816,-0.366195724415674
"VDR",-0.5469011455627,-0.343371591533129
