"","P1_2020Oct","P3_2023Jan"
"ASCL2",0.408732011736064,0.378865406006674
"GMEB2",-0.380266101016466,0.548832035595106
"HNF4G",0.321177028652831,0.395773081201335
"MEF2C",0.338540910557914,0.40111234705228
"MYBL2",-0.499352732256062,0.527919911012236
"NFATC1",-0.303407217405344,-0.325472747497219
"RELA",0.349022487006249,-0.432703003337041
"SIX5",-0.465585236377756,-0.330367074527253
"SPI1",-0.30637632701459,0.334371523915462
"STAT1",0.437835481183652,-0.313459399332592
"TEAD4",-0.377630334295458,0.47007786429366
"XBP1",0.373756436846708,-0.6
