"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ARNT",-0.326394969746384,0.301393431426539,0.615924896201127
"CEBPA",-0.764579052047028,-0.378139692388064,-0.651117083133521
"ELF1",-0.333847709852778,-0.313357431382218,-0.410736485440699
"ELK3",0.377805132202791,-0.410009107793308,-0.478716354576062
"ESRRA",-0.438427607298293,-0.331245442998996,-0.488551953404457
"HNF4G",0.45704888249291,0.346836930329681,0.535499235104804
"HOXA4",0.705408113236181,0.415041328887079,0.560926861601135
"HOXC6",0.623632114039112,-0.320843640387209,0.402774369786607
"IRF1",0.731347470418426,0.342375604753492,0.541600871663329
"NANOG",-0.308341698541657,0.304415942115784,0.375774716334503
"NFATC1",-0.695577009744087,-0.390088233586026,-0.402607361293215
"NR2F2",0.595571908061657,0.329889817798934,0.317520908337662
"NRF1",0.441206364765346,0.308557019753017,0.405934570429246
"RUNX1",-0.619506311274688,-0.307941833097043,-0.633801899441454
"RUNX2",-0.637825848853105,-0.35158758632939,-0.618626182905226
"SIX5",-0.640774669380047,-0.322569556760515,-0.345146614262484
"SPIB",0.43116793683338,-0.363275845188102,-0.373769841393565
"TCF12",-0.608798637133554,0.333076478924783,0.354327110951164
"TFDP1",-0.513660123622229,-0.405345380342812,-0.434067066975817
"ZNF76",-0.404725551021359,-0.362290798766077,-0.703318193254809
