"","P1_2020Oct","P2_2021Mar"
"ASCL2",-0.601592315725353,0.328184326179606
"E2F2",-0.642942334696489,-0.307584785797663
"ELF2",-0.642218708741065,-0.445974445030526
"FOXP3",0.315341667982638,0.379775649699327
"GATA2",0.397637973613299,0.354348605270863
"IRF3",0.604926511215874,0.329874613196476
"MBD2",0.487462602592732,0.453441517936938
"MYC",0.515459929705873,0.433350732147253
"RFX2",-0.58534497042282,-0.422553851701281
"STAT3",0.484039730629074,0.44049511668922
"TAL1",0.310256386456215,-0.309790073066868
"TCF21",-0.557562451841625,-0.355076973503994
"ZNF263",-0.559971878398004,-0.361445663128806
