"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"ELK4",0.343915343915344,0.195767195767196,0.566137566137566,0.962962962962963
"EPAS1",0.259259259259259,0.37037037037037,0.322751322751323,0.0899470899470899
"ESR1",0.169312169312169,0.71957671957672,0.243386243386243,0.597883597883598
"ESR2",0.502645502645503,0.677248677248677,0.317460317460317,0.814814814814815
"ESRRA",0.0687830687830688,0.291005291005291,0.0211640211640212,0.343915343915344
"ETS2",0.746031746031746,0.417989417989418,0.814814814814815,0.470899470899471
"ETV1",0.0899470899470899,0.661375661375661,0.238095238095238,0.502645502645503
"ETV5",0.243386243386243,0.391534391534392,0.46031746031746,0.259259259259259
"ETV6",0.608465608465608,0.64021164021164,0.904761904761905,0.894179894179894
"ETV7",0.740740740740741,0.433862433862434,0.412698412698413,0.899470899470899
"FOS",0.994708994708995,0.984126984126984,0.746031746031746,0.169312169312169
"FOSL1",0.0317460317460317,0.476190476190476,0.0899470899470899,0.735449735449735
"FOSL2",0.142857142857143,0.201058201058201,0.0423280423280423,0.111111111111111
"FOXA1",0.703703703703704,0.878306878306878,0.984126984126984,0.00529100529100529
"FOXA2",0.798941798941799,0.338624338624339,0.100529100529101,0.349206349206349
"FOXD2",0.349206349206349,0.301587301587302,0.693121693121693,0.0317460317460317
"FOXG1",0.275132275132275,0.608465608465608,0.121693121693122,0.28042328042328
"FOXH1",0.867724867724868,0.597883597883598,0.529100529100529,0.650793650793651
"FOXM1",0.354497354497354,0.481481481481481,0.708994708994709,0.0211640211640212
"FOXO3",0.835978835978836,0.0740740740740741,0.222222222222222,0.243386243386243
"FOXP1",0.915343915343915,0.121693121693122,0.619047619047619,0.666666666666667
"FOXP2",0.582010582010582,0.164021164021164,0.597883597883598,0.238095238095238
"FOXP3",0.402116402116402,0.793650793650794,0.783068783068783,0.365079365079365
"GATA1",0.158730158730159,0.761904761904762,0.73015873015873,0.71957671957672
"GATA2",0.476190476190476,0.751322751322751,0.402116402116402,0.26984126984127
"GATA3",0.100529100529101,0.142857142857143,0.444444444444444,0.0582010582010582
"GATA4",0.322751322751323,0.624338624338624,0.55026455026455,0.37037037037037
"GLI2",0.17989417989418,0.0793650793650794,0.259259259259259,0.037037037037037
"GLIS1",0.121693121693122,0.253968253968254,0.291005291005291,0.0687830687830688
"GMEB1",0.64021164021164,0.238095238095238,0.523809523809524,0.386243386243386
"GMEB2",0.71957671957672,0.687830687830688,0.931216931216931,0.248677248677249
"GRHL2",0.677248677248677,0.322751322751323,0.666666666666667,0.682539682539683
"GTF2B",0.91005291005291,0.989417989417989,1,0.867724867724868
"GTF2I",0.624338624338624,0.17989417989418,0.433862433862434,0.777777777777778
"HEY1",0.0740740740740741,0.486772486772487,0.285714285714286,0.396825396825397
"HIF1A",0.661375661375661,0.523809523809524,0.761904761904762,0.698412698412698
"HINFP",0.846560846560847,0.783068783068783,0.476190476190476,0.767195767195767
"HNF1B",0.571428571428571,0.862433862433862,0.645502645502645,0.301587301587302
"HNF4A",0.0529100529100529,0.0476190476190476,0.0317460317460317,0.455026455026455
"HNF4G",0.613756613756614,0.957671957671958,0.925925925925926,0.391534391534392
"HOXA1",0.862433862433862,0.873015873015873,0.772486772486772,0.576719576719577
"HOXA4",0.841269841269841,0.798941798941799,0.857142857142857,0.788359788359788
"HOXA6",0.894179894179894,0.560846560846561,0.185185185185185,0.846560846560847
"HOXB13",0.46031746031746,0.492063492063492,0.608465608465608,0.322751322751323
"HSF1",0.111111111111111,0.259259259259259,0.0846560846560847,0.211640211640212
"HSF2",0.814814814814815,0.904761904761905,0.703703703703704,0.91005291005291
"IRF2",0.645502645502645,0.513227513227513,0.825396825396825,0.497354497354497
"IRF4",0.0846560846560847,0.682539682539683,0.253968253968254,0.206349206349206
"JUN",0.767195767195767,0.285714285714286,0.507936507936508,0.275132275132275
"JUNB",0.529100529100529,0.703703703703704,0.883597883597884,0.17989417989418
"JUND",1,0.952380952380952,0.994708994708995,0.925925925925926
"KLF1",0.386243386243386,0.105820105820106,0.0158730158730159,0.264550264550265
"KLF10",0.555555555555556,0.592592592592593,0.328042328042328,0.841269841269841
"KLF3",0.830687830687831,0.973544973544973,0.841269841269841,0.878306878306878
"KLF4",0.333333333333333,0.396825396825397,0.968253968253968,0.354497354497354
"KLF9",0.978835978835979,0.962962962962963,0.867724867724868,0.703703703703704
"KMT2A",0.185185185185185,0.153439153439153,0.116402116402116,0.613756613756614
"MAF",0.788359788359788,0.428571428571429,0.26984126984127,0.677248677248677
"MAFF",0.0264550264550265,0.888888888888889,0.0793650793650794,0.73015873015873
"MAFK",0.375661375661376,0.566137566137566,0.91005291005291,0.746031746031746
"MAX",0.105820105820106,0.825396825396825,0.534391534391534,0.142857142857143
"MECOM",0.989417989417989,0.55026455026455,0.899470899470899,0.920634920634921
"MEF2A",0.0634920634920635,0.386243386243386,0.201058201058201,0.46031746031746
"MEF2C",0.26984126984127,0.529100529100529,0.17989417989418,0.0634920634920635
"MEIS1",0.444444444444444,0.137566137566138,0.19047619047619,0.608465608465608
"MITF",0.708994708994709,0.185185185185185,0.111111111111111,0.380952380952381
"MNT",0.301587301587302,0.867724867724868,0.0529100529100529,0.714285714285714
"MXI1",0.380952380952381,0.243386243386243,0.211640211640212,0.0476190476190476
"MYB",0.116402116402116,0.518518518518518,0.936507936507937,0.423280423280423
"MYBL2",0.62962962962963,0.402116402116402,0.497354497354497,0.306878306878307
"MYC",0.53968253968254,0.53968253968254,0.888888888888889,0.835978835978836
"MYOD1",0.497354497354497,0.0317460317460317,0.037037037037037,0.587301587301587
"NANOG",0.317460317460317,0.894179894179894,0.671957671957672,0.312169312169312
"NFAT5",0.238095238095238,0.656084656084656,0.44973544973545,0.529100529100529
"NFATC1",0.534391534391534,0.534391534391534,0.603174603174603,0.761904761904762
"NFE2",0.0211640211640212,0.037037037037037,0.613756613756614,0.804232804232804
"NFIC",0.285714285714286,0.111111111111111,0.169312169312169,0.957671957671958
"NFYA",0.164021164021164,0.931216931216931,0.952380952380952,0.941798941798942
"NFYB",0.576719576719577,0.465608465608466,0.544973544973545,0.465608465608466
"NKX2-1",0.592592592592593,0.0687830687830688,0.195767195767196,0.476190476190476
"NR2C2",0.465608465608466,0.497354497354497,0.634920634920635,0.915343915343915
"NR2F2",0.201058201058201,0.619047619047619,0.137566137566138,0.931216931216931
"NRF1",0.132275132275132,0.455026455026455,0.126984126984127,0.433862433862434
"ONECUT1",0.35978835978836,0.587301587301587,0.306878306878307,0.328042328042328
"OTX2",0.698412698412698,0.44973544973545,0.132275132275132,0.756613756613757
"PAX5",0.523809523809524,0.349206349206349,0.386243386243386,0.232804232804233
"PBX1",0.291005291005291,0.100529100529101,0.00529100529100529,0.603174603174603
"PBX3",0.682539682539683,0.91005291005291,0.349206349206349,0.772486772486772
"PGR",0.735449735449735,0.851851851851852,0.53968253968254,0.534391534391534
"POU2F1",0.761904761904762,0.634920634920635,0.248677248677249,0.227513227513228
"POU2F2",0.174603174603175,0.312169312169312,0.0952380952380952,0.53968253968254
"PPARG",0.486772486772487,0.576719576719577,0.470899470899471,0.724867724867725
"PRDM1",0.328042328042328,0.650793650793651,0.835978835978836,0.402116402116402
"PRDM14",0.44973544973545,0.317460317460317,0.587301587301587,0.201058201058201
"RARG",0.920634920634921,0.264550264550265,0.164021164021164,0.883597883597884
"RBPJ",0.338624338624339,0.968253968253968,0.576719576719577,0.35978835978836
"RELA",0.587301587301587,0.80952380952381,0.973544973544973,0.507936507936508
"REST",0.984126984126984,0.941798941798942,0.788359788359788,0.222222222222222
"RFX2",0.137566137566138,0.158730158730159,0.375661375661376,0.693121693121693
"RFX5",0.227513227513228,0.328042328042328,0.465608465608466,0.317460317460317
"RUNX1",0.439153439153439,0.693121693121693,0.275132275132275,0.0793650793650794
"RUNX2",0.507936507936508,0.0582010582010582,0.428571428571429,0.338624338624339
"RUNX3",0.968253968253968,0.714285714285714,0.915343915343915,0.645502645502645
"RXRA",0.0952380952380952,0.423280423280423,0.0687830687830688,0.740740740740741
"RXRG",0.37037037037037,0.174603174603175,0.830687830687831,0.989417989417989
"SETDB1",0.687830687830688,0.767195767195767,0.423280423280423,0.82010582010582
"SIX5",0.248677248677249,0.841269841269841,0.677248677248677,0.195767195767196
"SMAD3",0.365079365079365,0.502645502645503,0.698412698412698,0.830687830687831
"SOX17",0.666666666666667,0.0846560846560847,0.35978835978836,0.62962962962963
"SP1",0.206349206349206,0.671957671957672,0.0740740740740741,0.984126984126984
"SP4",0.0582010582010582,0.698412698412698,0.380952380952381,0.486772486772487
"SPI1",0.714285714285714,0.814814814814815,0.64021164021164,0.291005291005291
"SPIB",0.603174603174603,0.772486772486772,0.28042328042328,0.661375661375661
"SRF",0.851851851851852,0.73015873015873,0.518518518518518,0.481481481481481
"STAT1",0.80952380952381,0.920634920634921,0.751322751322751,0.671957671957672
"STAT2",0.777777777777778,0.216931216931217,0.338624338624339,0.80952380952381
"STAT3",0.751322751322751,0.925925925925926,0.962962962962963,0.862433862433862
"STAT4",0.55026455026455,0.275132275132275,0.767195767195767,0.137566137566138
"STAT5A",0.883597883597884,0.915343915343915,0.560846560846561,0.973544973544973
"STAT5B",0.481481481481481,0.846560846560847,0.354497354497354,0.428571428571429
"TBP",0.825396825396825,0.343915343915344,0.365079365079365,0.0529100529100529
"TCF12",0.417989417989418,0.444444444444444,0.878306878306878,0.105820105820106
"TCF21",0.931216931216931,0.0211640211640212,0.862433862433862,0.333333333333333
"TCF3",0.947089947089947,0.936507936507937,0.989417989417989,1
