"","ND251_34","ND251_LMPP"
"FOXO3",0.0687830687830688,0.481481481481481
"FOXP1",0.105820105820106,0.80952380952381
"FOXP2",0.301587301587302,0.624338624338624
"FOXP3",0.925925925925926,0.793650793650794
"GATA1",0.878306878306878,0.53968253968254
"GATA2",0.698412698412698,0.582010582010582
"GATA3",0.497354497354497,0.195767195767196
"GATA4",0.608465608465608,0.19047619047619
"GLI2",0.153439153439153,0.105820105820106
"GLIS1",0.238095238095238,0.264550264550265
"GMEB1",0.328042328042328,0.740740740740741
"GMEB2",0.264550264550265,0.597883597883598
"GRHL2",0.121693121693122,0.306878306878307
"GTF2B",0.386243386243386,0.989417989417989
"GTF2I",0.867724867724868,0.592592592592593
"HEY1",0.291005291005291,0.259259259259259
"HIF1A",0.582010582010582,0.751322751322751
"HINFP",1,0.841269841269841
"HNF1B",0.248677248677249,0.502645502645503
"HNF4A",0.0317460317460317,0.423280423280423
"HNF4G",0.931216931216931,0.455026455026455
"HOXA1",0.037037037037037,0.619047619047619
"HOXA4",0.232804232804233,0.947089947089947
"HOXA6",0.841269841269841,0.91005291005291
"HOXB13",0.243386243386243,0.417989417989418
"HSF1",0.396825396825397,0.174603174603175
"HSF2",0.751322751322751,0.62962962962963
"IRF2",0.941798941798942,0.835978835978836
"IRF4",0.227513227513228,0.0105820105820106
"JUN",0.740740740740741,0.666666666666667
"JUNB",0.476190476190476,0.243386243386243
"JUND",0.994708994708995,1
"KLF1",0.164021164021164,0.0211640211640212
"KLF10",0.560846560846561,0.26984126984127
"KLF3",0.37037037037037,0.941798941798942
"KLF4",0.0211640211640212,0.978835978835979
"KLF9",0.0793650793650794,0.634920634920635
"KMT2A",0.455026455026455,0.275132275132275
"MAF",0.671957671957672,0.682539682539683
"MAFF",0.71957671957672,0.0793650793650794
"MAFK",0.465608465608466,0.703703703703704
"MAX",0.767195767195767,0.962962962962963
"MECOM",0.587301587301587,0.899470899470899
"MEF2A",0.513227513227513,0.486772486772487
"MEF2C",0.968253968253968,0.925925925925926
"MEIS1",0.576719576719577,0.365079365079365
"MITF",0.650793650793651,0.328042328042328
"MNT",0.402116402116402,0.402116402116402
"MXI1",0.137566137566138,0.0740740740740741
"MYB",0.798941798941799,0.354497354497354
"MYBL2",0.0634920634920635,0.169312169312169
"MYC",0.544973544973545,0.830687830687831
"MYOD1",0.486772486772487,0.0423280423280423
"NANOG",0.391534391534392,0.708994708994709
"NFAT5",0.687830687830688,0.391534391534392
"NFATC1",0.333333333333333,0.523809523809524
"NFE2",0.126984126984127,0.0476190476190476
"NFIC",0.0158730158730159,0.206349206349206
"NFYA",0.952380952380952,0.439153439153439
"NFYB",0.555555555555556,0.560846560846561
"NKX2-1",0.746031746031746,0.148148148148148
"NR2C2",0.507936507936508,0.407407407407407
"NR2F2",0.428571428571429,0.920634920634921
"NRF1",0.502645502645503,0.238095238095238
"ONECUT1",0.804232804232804,0.153439153439153
"OTX2",0.830687830687831,0.724867724867725
"PAX5",0.417989417989418,0.470899470899471
"PBX1",0.111111111111111,0.0529100529100529
"PBX3",0.915343915343915,0.798941798941799
"PGR",0.957671957671958,0.756613756613757
"POU2F1",0.703703703703704,0.227513227513228
"POU2F2",0.169312169312169,0.142857142857143
