"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"MAFK",0.380952380952381,0.216931216931217,0.899470899470899,0.0952380952380952
"MAX",0.984126984126984,0.80952380952381,0.973544973544973,0.984126984126984
"MECOM",0.857142857142857,0.899470899470899,0.873015873015873,0.735449735449735
"MEF2A",0.698412698412698,0.587301587301587,0.105820105820106,0.492063492063492
"MEF2C",0.814814814814815,0.883597883597884,0.989417989417989,0.544973544973545
"MEIS1",0.513227513227513,0.375661375661376,0.354497354497354,0.46031746031746
"MITF",0.497354497354497,0.227513227513228,0.693121693121693,0.19047619047619
"MNT",0.322751322751323,0.306878306878307,0.698412698412698,0.0582010582010582
"MXI1",0.238095238095238,0.386243386243386,0.502645502645503,0.111111111111111
"MYB",0.26984126984127,0.396825396825397,0.867724867724868,0.82010582010582
"MYBL2",0.137566137566138,0.201058201058201,0.35978835978836,0.174603174603175
"MYC",0.582010582010582,0.423280423280423,0.555555555555556,0.777777777777778
"MYOD1",0.0158730158730159,0.0634920634920635,0.0423280423280423,0.0687830687830688
"NANOG",0.396825396825397,0.44973544973545,0.814814814814815,0.783068783068783
"NFAT5",0.333333333333333,0.148148148148148,0.116402116402116,0.391534391534392
"NFATC1",0.306878306878307,0.46031746031746,0.44973544973545,0.634920634920635
"NFE2",0.0317460317460317,0.0317460317460317,0.64021164021164,0.037037037037037
"NFIC",0.0105820105820106,0.497354497354497,0.677248677248677,0.328042328042328
"NFYA",0.571428571428571,0.772486772486772,0.126984126984127,0.682539682539683
"NFYB",0.841269841269841,0.597883597883598,0.835978835978836,0.751322751322751
"NKX2-1",0.428571428571429,0.100529100529101,0.328042328042328,0.613756613756614
"NR2C2",0.349206349206349,0.507936507936508,0.904761904761905,0.73015873015873
"NR2F2",0.772486772486772,0.936507936507937,0.0582010582010582,0.513227513227513
"NRF1",0.296296296296296,0.291005291005291,0.708994708994709,0.296296296296296
"ONECUT1",0.317460317460317,0.259259259259259,0.169312169312169,0.26984126984127
"OTX2",0.883597883597884,0.455026455026455,0.650793650793651,0.481481481481481
"PAX5",0.174603174603175,0.333333333333333,0.444444444444444,0.0634920634920635
"PBX1",0.0582010582010582,0.0264550264550265,0.232804232804233,0.386243386243386
"PBX3",0.936507936507937,0.920634920634921,0.740740740740741,0.873015873015873
"PGR",0.825396825396825,0.841269841269841,0.724867724867725,0.661375661375661
"POU2F1",0.232804232804233,0.037037037037037,0.841269841269841,0.354497354497354
"POU2F2",0.17989417989418,0.174603174603175,0.661375661375661,0.121693121693122
"PPARG",0.597883597883598,0.560846560846561,0.349206349206349,0.814814814814815
"PRDM1",0.746031746031746,0.677248677248677,0.28042328042328,0.708994708994709
"PRDM14",0.714285714285714,0.798941798941799,0.243386243386243,0.772486772486772
"RARG",0.486772486772487,0.365079365079365,0.333333333333333,0.560846560846561
"RBPJ",0.735449735449735,0.708994708994709,0.767195767195767,0.518518518518518
"RELA",0.915343915343915,0.793650793650794,0.931216931216931,0.878306878306878
"REST",0.73015873015873,0.492063492063492,0.645502645502645,0.920634920634921
"RFX2",0.285714285714286,0.121693121693122,0.264550264550265,0.0740740740740741
"RFX5",0.973544973544973,0.878306878306878,0.619047619047619,0.576719576719577
"RUNX1",0.523809523809524,0.28042328042328,0.613756613756614,0.253968253968254
"RUNX2",0.804232804232804,0.328042328042328,0.201058201058201,0.222222222222222
"RUNX3",0.354497354497354,0.82010582010582,0.883597883597884,0.793650793650794
"RXRA",0.534391534391534,0.26984126984127,0.412698412698413,0.62962962962963
"RXRG",0.645502645502645,0.682539682539683,0.761904761904762,0.756613756613757
"SETDB1",0.846560846560847,0.613756613756614,0.417989417989418,0.64021164021164
"SIX5",0.682539682539683,0.693121693121693,0.301587301587302,0.851851851851852
"SMAD3",0.211640211640212,0.862433862433862,0.936507936507937,0.915343915343915
"SOX17",0.375661375661376,0.0899470899470899,0.587301587301587,0.17989417989418
"SP1",0.121693121693122,0.703703703703704,0.227513227513228,0.835978835978836
"SP4",0.767195767195767,0.671957671957672,0.777777777777778,0.724867724867725
"SPI1",0.920634920634921,0.232804232804233,0.788359788359788,0.582010582010582
"SPIB",0.650793650793651,0.756613756613757,0.62962962962963,0.216931216931217
"SRF",0.444444444444444,0.650793650793651,0.793650793650794,0.243386243386243
"STAT1",0.91005291005291,0.851851851851852,0.746031746031746,0.925925925925926
"STAT2",0.566137566137566,0.619047619047619,0.608465608465608,0.439153439153439
"STAT3",0.634920634920635,0.825396825396825,0.111111111111111,0.867724867724868
"STAT4",0.142857142857143,0.185185185185185,0.666666666666667,0.338624338624339
"STAT5A",0.894179894179894,0.767195767195767,0.582010582010582,0.656084656084656
"STAT5B",0.44973544973545,0.518518518518518,0.920634920634921,0.761904761904762
"TBP",0.46031746031746,0.407407407407407,0.507936507936508,0.142857142857143
"TCF12",0.407407407407407,0.656084656084656,0.396825396825397,0.825396825396825
"TCF21",0.423280423280423,0.513227513227513,0.0952380952380952,0.0317460317460317
"TCF3",0.994708994708995,0.947089947089947,0.947089947089947,0.994708994708995
"TCF4",0.756613756613757,0.566137566137566,0.100529100529101,0.587301587301587
"TCF7L2",0.301587301587302,0.788359788359788,0.857142857142857,0.476190476190476
"TEAD4",0.783068783068783,0.740740740740741,0.523809523809524,0.423280423280423
"TFAP2A",0.0899470899470899,0.142857142857143,0.624338624338624,0.00529100529100529
"TFAP2C",0.592592592592593,0.402116402116402,0.391534391534392,0.444444444444444
"TFAP4",0.455026455026455,0.814814814814815,0.825396825396825,0.788359788359788
"TFDP1",0.153439153439153,0.126984126984127,0.338624338624339,0.185185185185185
"THAP1",0.243386243386243,0.349206349206349,0.894179894179894,0.402116402116402
"TP63",0.560846560846561,0.222222222222222,0.0793650793650794,0.830687830687831
"TP73",0.365079365079365,0.502645502645503,0.253968253968254,0.0529100529100529
"USF1",0.0264550264550265,0.243386243386243,0.497354497354497,0.28042328042328
"USF2",0.64021164021164,0.608465608465608,0.566137566137566,0.433862433862434
"VDR",0.35978835978836,0.211640211640212,0.888888888888889,0.37037037037037
"VEZF1",0.328042328042328,0.380952380952381,0.952380952380952,0.0793650793650794
"XBP1",0.925925925925926,0.804232804232804,0.71957671957672,0.592592592592593
"YY1",0.873015873015873,0.904761904761905,0.26984126984127,0.798941798941799
"ZBTB33",0.544973544973545,0.666666666666667,0.343915343915344,0.396825396825397
"ZBTB7A",0.941798941798942,0.957671957671958,0.846560846560847,0.899470899470899
"ZBTB7B",0.724867724867725,0.264550264550265,0.851851851851852,0.486772486772487
"ZEB1",0.761904761904762,0.555555555555556,0.285714285714286,0.645502645502645
"ZFP42",0.671957671957672,0.761904761904762,0.703703703703704,0.936507936507937
"ZFX",0.82010582010582,0.867724867724868,0.798941798941799,0.888888888888889
"ZKSCAN1",0.126984126984127,0.0476190476190476,0.375661375661376,0.349206349206349
"ZNF143",0.201058201058201,0.317460317460317,0.915343915343915,0.624338624338624
"ZNF263",0.00529100529100529,0.37037037037037,0.687830687830688,0.529100529100529
"ZNF384",0.862433862433862,0.783068783068783,0.476190476190476,0.968253968253968
"ZNF76",0.132275132275132,0.105820105820106,0.365079365079365,0.153439153439153
