"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"HIF1A",0.746031746031746,0.227513227513228,0.91005291005291,0.412698412698413
"HINFP",0.306878306878307,0.17989417989418,0.751322751322751,0.0740740740740741
"HNF1B",0.687830687830688,0.296296296296296,0.481481481481481,0.211640211640212
"HNF4A",0.153439153439153,0.0846560846560847,0.0529100529100529,0.0264550264550265
"HNF4G",0.756613756613757,0.243386243386243,0.687830687830688,0.915343915343915
"HOXA1",0.894179894179894,0.518518518518518,0.798941798941799,0.0846560846560847
"HOXA4",0.846560846560847,0.783068783068783,0.931216931216931,0.973544973544973
"HOXA6",0.915343915343915,0.894179894179894,0.735449735449735,0.597883597883598
"HOXB13",0.428571428571429,0.37037037037037,0.566137566137566,0.492063492063492
"HSF1",0.0687830687830688,0.232804232804233,0.407407407407407,0.788359788359788
"HSF2",0.957671957671958,0.62962962962963,0.835978835978836,0.386243386243386
"IRF2",0.587301587301587,0.534391534391534,0.73015873015873,0.772486772486772
"IRF4",0.126984126984127,0.735449735449735,0.0687830687830688,0.947089947089947
"JUN",0.91005291005291,0.841269841269841,0.772486772486772,0.613756613756614
"JUNB",0.343915343915344,0.0105820105820106,0.417989417989418,0.275132275132275
"JUND",1,1,1,0.783068783068783
"KLF1",0.264550264550265,0.0952380952380952,0.222222222222222,0.0582010582010582
"KLF10",0.597883597883598,0.0264550264550265,0.100529100529101,0.121693121693122
"KLF3",0.941798941798942,0.973544973544973,0.973544973544973,0.968253968253968
"KLF4",0.825396825396825,0.486772486772487,0.962962962962963,0.142857142857143
"KLF9",0.968253968253968,0.746031746031746,0.656084656084656,0.888888888888889
"KMT2A",0.232804232804233,0.645502645502645,0.158730158730159,0.645502645502645
"MAF",0.513227513227513,0.624338624338624,0.402116402116402,0.756613756613757
"MAFF",0.238095238095238,0.428571428571429,0.0793650793650794,0.28042328042328
"MAFK",0.724867724867725,0.100529100529101,0.793650793650794,0.650793650793651
"MAX",0.44973544973545,0.650793650793651,0.968253968253968,0.0105820105820106
"MECOM",0.788359788359788,0.682539682539683,0.904761904761905,0.248677248677249
"MEF2A",0.248677248677249,0.82010582010582,0.243386243386243,0.0211640211640212
"MEF2C",0.793650793650794,0.571428571428571,0.80952380952381,0.576719576719577
"MEIS1",0.253968253968254,0.328042328042328,0.386243386243386,0.751322751322751
"MITF",0.0211640211640212,0.132275132275132,0.232804232804233,0.529100529100529
"MNT",0.444444444444444,0.222222222222222,0.037037037037037,0.333333333333333
"MXI1",0.407407407407407,0.470899470899471,0.201058201058201,0.761904761904762
