"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"CEBPB",0.396280474264137,0.328903354709806,0.330002103934357,0.31997881013916
"CTCFL",-0.390748140627116,-0.573629596210241,-0.330002103934357,-0.303194779018903
"ELF1",-0.387452809344917,-0.607808320711547,0.330002103934357,-0.31972576997403
"GMEB2",-0.385747477654933,-0.440146949824369,0.330002103934357,-0.318653346728502
"HOXB13",0.357337425015106,0.45566691373143,-0.330002103934357,0.319992837450885
"MAFK",0.387007061561365,-0.307692307692308,-0.330002103934357,0.317422469715896
"NANOG",0.390869581297406,0.488231123714995,0.330002103934357,0.305709194236734
"NFYA",-0.323711410328626,0.46730044149399,-0.330002103934357,-0.311756141063035
"NR2C2",-0.345650676455311,-0.380010312268377,0.330002103934357,-0.319659238199426
"PAX5",-0.308979369725076,-0.441181399245915,-0.330002103934357,-0.309646793858075
"PGR",0.368310491808247,0.366481905191583,0.330002103934357,0.31471794132352
"RFX2",-0.357163593029566,-0.570803390158229,-0.330002103934357,-0.310230612139345
"RUNX3",0.395352908138429,0.613744320195933,0.330002103934357,0.31733603326432
"STAT3",0.387284439472537,0.611501401823982,0.330002103934357,0.315469303696784
"THAP1",-0.352635070247062,0.487035545100061,0.330002103934357,-0.301643468052993
"TP63",0.363919992784015,-0.385530598433824,-0.330002103934357,0.313067106972749
"ZNF143",-0.385811570821532,-0.588917534078824,0.330002103934357,-0.320355745163712
