"","ND251_34","ND251_LMPP"
"CLOCK",-0.333140671727628,-0.383832684452234
"E2F4",-0.325192661605705,-0.368870206843758
"ELK3",-0.35984874626179,-0.345832081822715
"FOXP3",0.413037727168162,0.343038775760341
"HINFP",0.397797331492984,0.381752696454163
"IRF1",0.379264435242696,0.384791901818925
"IRF2",0.407824361628709,0.330399993979806
"KLF5",-0.385078789970094,-0.31661997364908
"TBX21",-0.354807913503566,0.376990063666691
"TP63",0.321497584541063,0.37039335281502
"ZNF76",-0.401506786289395,-0.384853637000332
