"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"AHR",0.339902996898939,-0.325522864232542,-0.334578161161372,0.331213589722291
"ARNTL",0.325666696936267,0.496445489993877,-0.334578161161372,0.346608290062864
"BHLHE40",-0.313407307178446,-0.589632947697464,0.334578161161372,-0.317953470074807
"CTCFL",-0.338623775618265,-0.606880216557636,-0.334578161161372,-0.392648434818452
"E2F3",-0.336049377690346,0.397409042570333,0.334578161161372,-0.343474008723577
"EGR2",-0.33894654621942,0.631665109084464,0.334578161161372,-0.376863007236212
"ELF1",-0.32806880875973,-0.602246140955818,0.334578161161372,-0.403112104081086
"ELK1",-0.303947498692969,0.330160162418227,0.334578161161372,-0.376199256787573
"GATA4",0.334521485041762,0.437207953336986,0.334578161161372,0.360028117315345
"GFI1B",0.34046374886609,0.509152138184396,-0.334578161161372,0.366045207126188
"GMEB2",-0.3358398311673,-0.337949147626567,0.334578161161372,-0.404863167100547
"GRHL2",0.308678269566012,0.431220392510715,-0.334578161161372,0.322141915644919
"HIF1A",-0.336494179207295,-0.540785021430183,-0.334578161161372,0.305824155500979
"HOXB13",0.316597040729212,0.493931874577036,-0.334578161161372,0.404384671204515
"IRF2",0.337537864424777,0.567822500080565,0.334578161161372,0.382777360702525
"KLF9",-0.329993149638783,-0.528590764074635,-0.334578161161372,-0.347750849867015
"KMT2A",0.329481528583142,0.513795881537817,-0.334578161161372,0.331450329994467
"MAFK",0.336687620460148,-0.35928265283104,-0.334578161161372,0.404428398801958
"MEIS1",0.327443935519052,-0.487354580902968,-0.334578161161372,0.332948352848798
"MXI1",-0.305512960936358,0.603200025780671,0.334578161161372,-0.32999391888609
"NANOG",0.338664689937595,0.526367181205891,0.334578161161372,0.395215981418122
"NFATC1",0.339538346973899,0.528345847700686,0.334578161161372,0.322959496333308
"PGR",0.309407204026018,0.413028906577294,0.334578161161372,0.393545320755249
"PRDM1",0.339187797358131,-0.509300377042312,0.334578161161372,-0.34255243785274
"RUNX3",0.340845703290284,0.635245399761529,0.334578161161372,0.404375424149859
"SNAI2",0.338974053533721,-0.631826238277851,0.334578161161372,-0.321703385832572
"SP1",-0.308318023059814,-0.338819245270858,-0.334578161161372,-0.367629196242875
"SP4",-0.331093507793665,-0.435831910025458,0.334578161161372,-0.334509224328844
"SREBF1",0.336759058904136,0.518832780123103,0.334578161161372,0.322111118251021
"SRF",-0.310933072975729,0.363201314814218,-0.334578161161372,-0.345989521049588
"STAT3",0.32783629887587,0.610080242338307,0.334578161161372,0.394019114759083
"THAP1",-0.313064449492189,0.525361735039154,0.334578161161372,-0.391123767908332
"TP63",0.3214979709491,-0.429019367729045,-0.334578161161372,0.40147325955542
"TP73",0.309133639288184,0.612993458154748,-0.334578161161372,0.378340890318961
"USF1",-0.300675758492995,0.570590699622958,-0.334578161161372,-0.373175234820333
"YY1",-0.334969959197406,-0.31011891334472,-0.334578161161372,-0.314455967563213
"ZBTB7A",-0.326146978766316,-0.414169701266475,0.334578161161372,-0.330826153805163
"ZNF143",-0.335908327752742,-0.618761883278012,0.334578161161372,-0.405275679776065
