"","ND251_34","ND251_HSC","ND251_MPP"
"AHR",0.315840639407009,-0.424484043716594,0.457242590657093
"EBF1",-0.332170657258403,-0.433558560482824,0.447176083447158
"FOXP1",0.306733757411328,0.31761812570913,0.487597263031102
"HES1",0.340862959507003,0.430292076196465,-0.418155258049176
"HEY1",-0.35430062046363,-0.429778597596818,-0.445145577414315
"KLF10",-0.327537918393496,-0.383103093858078,-0.468022067439148
"PAX6",-0.321965087379969,-0.43242416578951,0.490681748119747
"PRDM14",-0.318098379033494,-0.329104325864968,0.420229700259182
"SETDB1",-0.358357371866223,0.419914853116072,-0.498916601563145
"STAT3",0.35663489284243,0.419163004251364,0.497932374718359
"TP63",0.325127066396029,0.41659283453857,0.366758724365774
"TP73",0.323539562465114,-0.432019406244447,0.340810913798907
