"","ND251_34","ND251_HSC","ND251_MPP"
"BATF",0.362281004751288,0.477132681016217,0.390619013572618
"BCL6",0.310956465447483,0.306061517712265,0.344149819394661
"BHLHE40",0.366857249599228,-0.534181371942678,0.405843576516667
"CEBPA",0.308035321048101,0.367779961677668,0.357769579370613
"CEBPB",0.336056084684202,0.494366471883203,-0.317766626466828
"EBF1",0.341642652573031,0.4203611285695,0.324238068107542
"EHF",0.376188164212116,0.449962837081426,0.392127798178749
"ELK1",-0.372032216325719,-0.397348556746137,-0.331033967399957
"ESR1",-0.304422699578656,-0.522538822549963,-0.320438107517277
"ETV5",-0.372151703048119,-0.44217709793848,-0.358031406520905
"FOS",-0.334575866419642,-0.34924108472863,-0.314403421298538
"FOXH1",-0.371368114919817,0.377100649573906,0.325568985104379
"GMEB1",-0.355874133137517,0.441954238926651,-0.449649429348329
"GTF2I",0.302114125923224,0.465661586167387,-0.314219901116914
"HNF1B",-0.339945039328362,-0.388668821078242,-0.323467434079984
"HNF4A",-0.302103175657559,0.388176141768419,0.326473245941802
"HOXC6",-0.317671232766416,0.462906764736504,-0.329127015598952
"HSF1",-0.339121514937048,-0.457788888242494,-0.372910032038403
"KLF4",-0.373259934346716,0.304638206669816,-0.31167775092136
"MAX",0.318089597328135,0.405087595966552,0.373607634831467
"MITF",-0.300687370720439,-0.436959061584061,-0.387709370808029
"MYC",0.333481161919807,0.352938144209445,0.332164707968706
"NANOG",0.303019133173749,0.396330749166851,0.32424213795962
"NFIC",-0.318505385356757,-0.522079385150468,-0.30752529592064
"NR2C2",-0.34014761924316,0.512871708231624,-0.316161371292944
"PAX5",0.303115431098271,0.408207227871756,0.33649216660874
"PAX6",0.313874389180493,-0.382889548403842,-0.381646572462906
"PRDM1",0.336964312601099,0.52075971586362,0.324122830999656
"RBPJ",0.339945039328362,0.498640790603729,0.309195593360127
"RXRG",0.310271751776801,0.527289226204499,0.446219599194184
"SOX17",-0.371835755677028,-0.465120563445064,-0.375861051632442
"SPIB",0.321314128499757,0.453296534662638,-0.324782222403774
"SREBF1",0.315192285859906,0.430006549706219,0.362639760321889
"STAT5B",0.356230338838257,-0.433374751717007,0.311882449407311
"T",-0.344619192434011,0.373785743594988,-0.335476964618402
"TCF3",0.319112803034512,0.30991290134421,0.449827975266303
"TCF4",0.335189403363503,0.445004308236189,0.336498045283963
"TCF7L2",0.362011434975954,0.390520064127561,0.392151463614901
"TEAD4",0.303115431098271,0.492373667201897,0.363274732613545
"TFAP2A",0.309072697686515,-0.53313609017258,0.312234868450134
"YY1",0.33803872690279,0.340795025869075,0.403055727843867
"ZBTB7B",-0.312239578930079,-0.502303367804428,0.390591504387282
