"","ND251_34","ND251_LMPP"
"AHR",0.643668046928917,0.522922245075908
"AR",0.785774672187716,0.46206443016103
"ARID3A",-0.781659765355417,0.448328688114198
"ARNT",0.839512882447665,0.512603037805245
"ARNTL",-0.354051644812514,0.494007560076346
"ASCL1",-0.374120082815735,0.630602239482453
"ASCL2",-0.745054060271452,-0.525750613774088
"ATF2",-0.748234414538762,-0.434287499358182
"ATF3",-0.771796641361859,0.445756087509431
"BACH1",0.813788244766506,-0.421994457150763
"BACH2",-0.520033931446975,0.467362325373014
"BATF",0.640053485162181,0.567959310960733
"BCL11A",-0.812916954221302,-0.590187028427794
"BHLHE40",-0.746310674028065,-0.431034660784183
"CDX2",-0.806467103749712,-0.402896278923115
"CEBPA",0.335521624108581,0.472087266312344
"CEBPB",0.729342074994249,0.518182139479566
"CEBPD",0.638098113641592,0.476993370520602
"CLOCK",-0.822630549804463,-0.560973047263938
"CTCF",0.533244191396365,0.571015467996375
"CUX1",0.77309638831378,0.506913746341175
"DUX4",0.30969059121233,0.44359665042786
"E2F1",-0.800920174833218,-0.533033867989763
"E2F2",0.685556130664826,-0.601990113588444
"E2F3",0.695036806993329,-0.467348342659734
"E2F4",-0.811249137336094,-0.62844708550241
"E2F6",0.661234759604325,0.491284526277415
"E2F8",0.866212330342765,-0.429904755858683
"EBF1",0.81468253968254,0.509493517651102
"EGR1",-0.803789970094318,0.565357583324167
"EGR2",0.735464113181505,0.470700724747372
"EHF",0.30647285484242,-0.404174979331932
"ELF1",-0.784604324821716,-0.574280853571011
"ELK3",-0.834771106510237,-0.408410782773275
"ELK4",-0.802173913043478,0.510249002494035
"EPAS1",0.813437428111341,0.374622794006261
"ESR1",-0.668984357027835,-0.546293648183544
"ESRRA",-0.86339141936968,0.384917294169237
"ETS2",0.612436737980216,-0.311426080702878
"ETV4",-0.774174718196457,0.422488169884983
"ETV5",-0.786332528180354,0.445444094579239
"ETV6",-0.721629859673338,-0.335358073666721
"ETV7",0.799361628709455,-0.619682286314234
"FOS",0.749338624338624,-0.494192418941726
"FOSL2",-0.751135840809754,0.425325415872703
"FOXA1",-0.80188060731539,0.609081655329159
"FOXA2",0.4074016563147,0.435668958611335
"FOXG1",-0.684181619507706,0.471614537355052
"FOXH1",-0.787635150678629,-0.428093683864655
"FOXO3",0.535895445134576,0.451024865396624
"FOXP1",0.696931792040488,0.599898414779102
"FOXP2",0.784144237405107,-0.45493922867822
"FOXP3",0.756007016333103,0.399916595542036
"GATA1",-0.7016994478951,0.542998081211192
"GATA3",-0.801285369220152,0.450065599957134
"GATA6",0.773634115481942,-0.620326094808546
"GLI2",0.750917299286865,-0.577776862853795
"GLIS1",0.811720726938118,0.47182265143713
"GMEB1",-0.8040027605245,-0.434589225510038
"GMEB2",-0.719223027375201,-0.500703749266035
"GRHL2",-0.82780940878767,-0.546095403816969
"GTF2B",0.808195307108351,-0.437177847761913
"GTF2I",-0.766407867494824,-0.48468970505655
"HES1",-0.684290890269151,-0.353906394290623
"HIF1A",0.796284794110881,-0.455231842261164
"HINFP",0.6079307568438,0.544947928745535
"HNF1B",0.64779445594663,0.312853967648744
"HNF4A",-0.73913906142167,-0.537627985739167
"HNF4G",0.826043823326432,0.488516410361914
"HOXA1",-0.74973544973545,-0.329349774803896
"HOXA4",-0.777924430641822,0.574072077563465
"HOXB13",0.809584195997239,0.488334895791761
"HOXC6",-0.805894870025305,-0.324449538712831
"HSF1",0.745959857372901,-0.408515054986315
"HSF2",-0.774249482401656,-0.475563811658242
"IKZF1",0.453439153439153,0.380635549772274
"IRF1",0.788966528640442,0.57510232988705
"IRF2",0.487546008741661,0.625020563139933
"IRF3",0.342080745341615,-0.523559295644
"JUN",-0.603988382792731,0.574361920026868
"JUNB",-0.772481021394065,0.47416882129878
"KLF1",-0.588457556935818,0.421053044747142
"KLF10",0.678427651253738,-0.56894184409736
"KLF4",-0.754503105590062,0.622984553895238
"KLF5",-0.651486657464918,-0.617869259976016
"KLF9",0.751946744881527,-0.499266489511005
"KMT2A",-0.39961467678859,0.450798356997446
