"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"ATF1",0.722107319879469,-0.312446051972018,0.435405981219916,-0.623076889238453
"E2F3",-0.633832036004813,-0.366623222109621,-0.358518109366369,-0.625359519647123
"ETV1",-0.468468953566279,0.39355999447913,-0.422125779215655,-0.58355959050488
"FOS",-0.64060521340148,-0.369295803968674,0.322188905547226,-0.625231384639748
"HOXB13",-0.665021590960912,-0.378872211427419,-0.30545253688945,0.660220024501308
"JUND",-0.58979787633343,0.434013781049602,0.415876272390121,-0.573988773974697
"MAX",0.658649188102696,0.393933440223147,0.409492622109998,0.683738099714979
"PPARG",0.617874193627597,-0.372882136707307,0.321218338199321,-0.608271881731388
"PRDM1",-0.650878897685856,0.367155457201289,0.305089560482916,0.635037378538221
"RFX5",-0.618652064558902,-0.317515681554172,-0.414913595833662,-0.615307520069879
"SOX17",-0.690073244397049,-0.388723285076892,-0.437749546279492,-0.682688148380339
"STAT4",0.630265405703101,0.359231674389204,-0.328209579420816,0.611747938588591
"TAL1",0.622051544692061,0.313057585555638,-0.4061074725795,0.613434617138576
"TEAD4",0.652923110922465,0.411606830194605,0.415434388069123,0.650340544724927
"TFDP1",-0.633748197830029,-0.397933527374697,0.376319734869407,-0.719726666372648
"TP73",0.629668190253023,0.366602746912442,-0.368492069754596,0.612766532940792
"XBP1",-0.481230070894122,-0.31331885861288,0.437276098792709,-0.532424360585446
