"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"AHR",0.563337225042124,-0.442309303599626,-0.44449558173785,0.459029592142198
"AR",0.457896522088208,-0.794753633463311,-0.44449558173785,0.452844174590661
"ARNTL",0.537589188935898,0.686207341046051,-0.44449558173785,0.476860577925243
"ASCL1",-0.545822471966963,0.783290902645741,0.44449558173785,-0.380169142735341
"ATF1",-0.413094686488394,-0.69509844993716,0.44449558173785,-0.496597867535158
"BACH2",0.374097175289019,0.301807869549805,-0.44449558173785,0.465906658036082
"BHLHE40",-0.521497920641206,-0.75626631433083,0.44449558173785,-0.434023048675555
"CDX2",0.305953926574148,0.365540910702201,-0.44449558173785,0.513124861881917
"CEBPA",0.476815942354975,0.593667622699881,0.44449558173785,0.419239202496391
"CEBPB",0.562905596304786,0.353575456801263,0.44449558173785,0.550221459122533
"CTCFL",-0.557149166111104,-0.772746608230479,-0.44449558173785,-0.531894188617973
"DUX4",0.326127178198859,-0.647929489864974,0.44449558173785,0.494418932325666
"E2F3",-0.561267739977995,0.586877638490542,0.44449558173785,-0.473656943676033
"E2F4",-0.441231352466839,-0.796506719087364,0.44449558173785,-0.526315080065388
"E2F7",-0.397955521670467,-0.80325803229029,-0.44449558173785,-0.426696011698308
"EGR2",-0.557689554609618,0.802207469949405,0.44449558173785,-0.51273554520791
"ELF1",-0.554723941017526,-0.782488479262673,0.44449558173785,-0.550117390575214
"ELK1",-0.509157901444783,0.450562340884921,0.44449558173785,-0.526336787134369
"ETV4",0.407302644815862,0.694763301214914,-0.44449558173785,0.435335268423189
"ETV5",0.400942585533759,-0.766675260223647,-0.44449558173785,0.357332052328926
"ETV7",0.524111658906566,-0.789065772936741,-0.44449558173785,-0.306906139260643
"FOXA1",0.386826320861874,0.784235119718991,0.44449558173785,0.535544267531397
"FOXD2",-0.448723038864746,0.686400696078115,-0.44449558173785,-0.461990530389113
"FOXH1",0.504100724795951,-0.760581354129741,-0.44449558173785,0.418038887783073
"FOXP1",-0.463746098644092,-0.597737746124843,0.44449558173785,0.489257195070536
"GATA2",0.404097180746447,-0.519416067803165,0.44449558173785,0.318757180181211
"GATA4",0.550472571280805,0.596136121942573,0.44449558173785,0.49239939126169
"GFI1B",0.563146069819031,0.671676710386388,-0.44449558173785,0.500057990003777
"GMEB2",-0.552438749327955,-0.512123360510457,0.44449558173785,-0.549103349157813
"GRHL2",0.515391071996603,0.58892397924656,-0.44449558173785,0.44593341180269
"GTF2I",-0.470714326283626,-0.802732751119848,-0.44449558173785,-0.49883079614006
"HIF1A",-0.553334920016312,-0.702742418871451,-0.44449558173785,0.436149557787039
"HNF4A",0.405077049184425,-0.656330766008185,-0.44449558173785,-0.466910825479867
"HOXA4",-0.433235863422802,-0.570365118752215,0.44449558173785,-0.443638261491033
"HOXB13",0.52565207319553,0.656188972318004,-0.44449558173785,0.550875257232686
"IRF2",0.562167719155211,0.731565208984564,0.44449558173785,0.520448764264365
"KLF9",-0.556403067684841,-0.689742515548967,-0.44449558173785,-0.478188078822521
"KMT2A",0.542925059837719,0.702542618671651,-0.44449558173785,0.459391559476585
"MAF",-0.314164424254894,0.766823499081564,0.44449558173785,-0.33014790585558
"MAFK",0.553632197633758,-0.496294028552093,-0.44449558173785,0.547565360219798
"MAX",-0.402627951939278,0.628848570784055,0.44449558173785,-0.45391471707931
"MEF2A",0.44971201394767,0.80437304630853,0.44449558173785,0.495966795237297
"MEF2C",0.335405420630625,0.800760529792788,0.44449558173785,0.507390982711142
"MEIS1",0.540144755227519,-0.649937159614579,-0.44449558173785,0.461204295648712
"MXI1",-0.511225934317588,0.769920402178467,0.44449558173785,-0.457551160505359
"MZF1",-0.476401814865333,0.489900422158487,-0.44449558173785,-0.46672463054882
"NANOG",0.557266062828182,0.687960426670104,0.44449558173785,0.534876912298739
"NFAT5",0.411080070833864,0.698852760143083,-0.44449558173785,0.301158389507884
"NFATC1",0.563283793770385,0.689584608939448,0.44449558173785,0.448225819343898
"NFIC",0.352478698174375,0.71140472430795,0.44449558173785,0.41248093774538
"NFYA",-0.493293545071167,0.667139312300603,-0.44449558173785,-0.540942431599223
"NFYB",-0.44666128320605,-0.748722245496439,0.44449558173785,-0.435852398200116
"NKX2-1",0.381359106281548,-0.705094905094905,-0.44449558173785,0.426566944757469
"NR2C2",-0.511819098259502,-0.579630047371983,0.44449558173785,-0.550109789182827
"NRF1",-0.562485407087489,-0.374370790499823,0.44449558173785,-0.527589214486216
