"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"ARNTL",0.37926215985961,0.587038767683929,-0.372422680412371,0.319717620027553
"CEBPB",0.409351357900772,0.373748831813348,0.372422680412371,0.380495218959283
"CTCFL",-0.400724919853678,-0.592491379588154,-0.372422680412371,-0.367718924018989
"E2F3",-0.409061781582509,0.533202281589378,0.372422680412371,-0.316529188563117
"EGR2",-0.401295621673618,0.627437079049982,0.372422680412371,-0.350916712248899
"ELF1",-0.406355318565219,-0.623943798137346,0.372422680412371,-0.3807835233159
"FOXA1",0.308458688869392,0.604692082111437,0.372422680412371,0.370336780865179
"FOXD2",-0.345946989067506,0.505819986465148,-0.372422680412371,-0.320540137702749
"FOXP1",-0.354653260161316,-0.415497405819986,0.372422680412371,0.331055684509303
"GATA4",0.393008143818658,0.414279269117979,0.372422680412371,0.333849548853444
"GFI1B",0.408559819941393,0.490532048596565,-0.372422680412371,0.340661885364734
"GMEB2",-0.395257072880259,-0.483996648512778,0.372422680412371,-0.38101046797933
"GTF2I",-0.311823940821424,-0.635306628855016,-0.372422680412371,-0.339608583147478
"HIF1A",-0.396288381680101,-0.521140150172408,-0.372422680412371,0.30376088683956
"HNF4A",0.319707803179076,-0.573797170571364,-0.372422680412371,-0.310611543772265
"HOXB13",0.366909483205162,0.474564145531887,-0.372422680412371,0.381406837491635
"IRF2",0.40911659946261,0.549527891463375,0.372422680412371,0.357501869002149
"KLF9",-0.407157293564153,-0.508768650704135,-0.372422680412371,-0.320985015069564
"KMT2A",0.384934419157083,0.595111340272631,-0.372422680412371,0.3031266799469
"MAFK",0.396680557657394,-0.313057909832103,-0.372422680412371,0.379946508139759
"MEIS1",0.382014718240102,-0.46864425896684,-0.372422680412371,0.304755415404339
"MXI1",-0.352670128956229,0.588418033579324,0.372422680412371,-0.301566983939904
"MZF1",-0.317237607005127,0.306706197028778,-0.372422680412371,-0.310430599287507
"NANOG",0.400830498847159,0.507018787663949,0.372422680412371,0.369813460263525
"NFYA",-0.334473141124257,0.485994650510779,-0.372422680412371,-0.372589222322703
"NR2C2",-0.382563871414642,-0.396638845025942,0.372422680412371,-0.380718245379215
"NRF1",-0.409249432808033,-0.388424478747059,0.372422680412371,-0.363831477914429
"PAX5",-0.358918777042233,-0.460984177113209,-0.372422680412371,-0.36990412841808
"PGR",0.395696449759954,0.381299345815475,0.372422680412371,0.375731026689507
"PRDM1",0.409394895533455,-0.490541716348168,0.372422680412371,-0.315618432044336
"RFX2",-0.389416481186311,-0.60072830395411,-0.372422680412371,-0.374016481699452
"RUNX3",0.406006670851632,0.632467532467532,0.372422680412371,0.379982791074555
"SP4",-0.387469354956993,-0.411726982694725,0.372422680412371,-0.306669163893856
"SRF",-0.359556748111724,0.317972350230415,-0.372422680412371,-0.319309103960404
"STAT3",0.406260495156485,0.627885018207599,0.372422680412371,0.376521336403146
"TFAP4",-0.328829213610996,-0.443456543456543,0.372422680412371,-0.331787220570465
"THAP1",-0.362347363273786,0.506139022268055,0.372422680412371,-0.366200996487687
"TP63",0.373645027618454,-0.403361154974058,-0.372422680412371,0.376568982244088
"TP73",0.357380231867641,0.599320034803906,-0.372422680412371,0.352663621930252
"USF1",-0.346256793005516,0.552231639328413,-0.372422680412371,-0.347301975891831
"ZBTB33",0.351148644687408,-0.627607875994973,0.372422680412371,-0.33434269898016
"ZBTB7A",-0.379944502400671,-0.382462698591731,0.372422680412371,-0.302564255275131
"ZNF143",-0.39534566591978,-0.607321710547517,0.372422680412371,-0.381678841955297
