"","ND251_34","ND251_HSC","ND251_MPP"
"ARNT",0.515634268815972,0.414304164306828,0.678447272927637
"BCL11A",-0.570600748369318,-0.317399167025516,0.689287867696255
"CEBPB",-0.482485361961629,0.304327877222502,-0.670499130202061
"CLOCK",-0.683135745529243,-0.301725153746306,0.452370179705764
"CTCF",-0.518153182710679,0.400657803838303,0.754801835627868
"E2F2",0.533863648671966,-0.408532318456545,-0.736162813579868
"E2F8",-0.408207629034513,0.389311913935779,-0.525595831267071
"EBF1",-0.49498673162106,-0.372030903737047,0.647547327240812
"EHF",-0.61720317433529,0.308729936108709,-0.358473248793696
"ELF1",-0.447066913688156,-0.391283759271205,0.357402413394101
"ELK4",-0.567203992982306,0.419425787303957,-0.679979219307153
"ESR1",0.498413713974808,0.301835199698783,0.779260711109012
"ETV5",0.457279850074245,-0.419486156147775,0.683924087499311
"FOSL1",0.447369183355521,-0.302292412304801,0.692733684401099
"FOSL2",-0.631355692052701,-0.318842739175948,0.667687282058548
"FOXH1",-0.604661502053544,0.307776746310323,-0.760256137782291
"FOXM1",0.609035596031703,0.362937841352201,0.684163537755528
"FOXP1",-0.537565192640237,0.375015786281196,0.697930589337301
"GATA1",-0.52692781926289,0.412660742205222,-0.65725191080045
"GATA2",-0.698409179929798,0.337096349651834,0.781115073086641
"GLI2",-0.504792863413153,-0.348207110635238,0.66608543698491
"HINFP",-0.605431030248378,0.338399721962273,-0.672580505506096
"HOXA1",-0.522848438210412,0.335697648966358,0.778320384757677
"HOXB13",0.648349544643341,0.36276368726716,-0.778208452389386
"HOXC6",0.696149714166246,0.323522059746055,0.342969435064271
"HSF2",0.497690785687027,0.378595267409598,-0.665634401492432
"MAX",0.668427807298049,0.325047332537034,0.733074676679182
"MEF2A",-0.425984863846407,-0.414921363039521,-0.766882974787667
"MEIS1",0.343938800468014,-0.418683627742193,-0.371863414173377
"MYOD1",-0.495577416929368,-0.357952758765499,-0.696625026566227
"NFATC1",0.734148789724846,0.305245172667483,-0.659569115482403
"NFIC",0.522570098225047,-0.396965105878149,0.652045402665281
"NKX2-1",-0.686892705603198,-0.415619421542554,0.660646562920632
"NR2C2",-0.683862452187866,0.33265100239151,-0.663734227532844
"NRF1",-0.551603099775439,-0.376251470888688,-0.756615423367259
"OTX2",-0.599170269763084,0.326308088230002,0.71472878834392
"PBX1",0.503991848794637,-0.362269344839219,0.645637235223274
"POU2F2",-0.541659687176083,-0.37537008388991,0.667907053628356
"RARA",-0.504440215467895,0.312631742987523,0.675118583764296
"RBPJ",0.525450476263645,0.418735597279128,0.779366503727143
"RUNX3",0.589641218499407,-0.417300823731488,0.779168142568147
"SETDB1",-0.492009375397516,0.324243066019849,-0.543777992931416
"SOX17",0.355566107005981,-0.323569735677571,-0.723354035311435
"SP1",0.644981756766118,-0.32006655295095,-0.733023826953503
"SPDEF",0.495683211312946,-0.300628485183876,0.607807085901402
"SPI1",0.506009498824297,-0.3413317001473,-0.64051463700695
"STAT3",0.690761757345468,0.37232554653698,-0.638568336206422
"STAT5A",0.525450476263645,0.420005386454834,0.678782912603018
"TCF21",-0.46509603988952,-0.367553199415311,0.452323423146858
"TEAD4",0.542392691119443,0.343257593570017,0.710254484772632
"TFAP2A",0.481644044720797,-0.419476187842851,0.615196353932982
"TFAP2C",-0.671903908472745,-0.368481839561701,0.660800686392582
"TFDP1",0.54306524112933,-0.332758164018245,-0.72781684652986
"TP63",0.617646503180758,0.365481271734733,0.649749765823632
"USF1",-0.534464409635853,-0.351737572318831,-0.67642162766351
"VEZF1",0.530296866597061,-0.419902978798214,0.706736250501806
"ZBTB7B",-0.525868615970166,-0.328389876170729,-0.780992120653962
"ZEB1",-0.510306765928667,0.32369106996027,-0.764637715383223
"ZNF143",0.735985077954088,-0.350987586557253,0.691527144780032
"ZNF263",-0.441898102376217,-0.311737916746784,-0.657292527609197
"ZNF384",0.606895778678149,0.402040673615393,0.682332317913115
