"","ND251_34","ND251_HSC","ND251_MPP"
"CTCF",0.358917128620913,-0.388824748920272,-0.315019214538078
"CTCFL",-0.371400505082957,-0.357959943088022,-0.446320008359665
"E2F6",0.389345553459156,-0.349732902736756,-0.302671853907526
"ELK1",0.37747844051256,-0.323184777593247,-0.449229335292698
"EPAS1",-0.365644623319879,0.372186787440497,-0.390001129731611
"ETV5",0.359023830803051,-0.368922595358362,0.316521949568192
"MAFK",0.36048748099124,0.355771479638506,0.310644801984179
"MITF",-0.342386663006081,0.367911523798113,0.372589250355631
"MNT",-0.350052864311041,0.35186109626167,-0.3606808668769
"NANOG",0.371404009899159,-0.332948220807044,0.411893787475966
"PAX6",-0.371383370425971,-0.348835624303874,-0.343822658217341
"SPIB",-0.365380788544703,0.300491971193513,0.405396397041295
"STAT2",0.385568919289924,0.392984737290774,0.393400397652562
"TP63",-0.372059410528857,0.391661004380567,0.345253734702964
"ZBTB7A",0.330275770621462,-0.39520729006416,-0.414242362611633
