"","ND251_34","ND251_LMPP"
"AHR",-0.57607257878997,-0.373606744421461
"AR",-0.700454336323902,-0.398104940665315
"ARID3A",0.703321256038647,-0.398578998558167
"ARNT",-0.683784794110881,-0.379051502960018
"ASCL2",0.655866114561767,0.372176363699127
"ATF1",-0.41029445594663,0.303410842309588
"ATF2",0.633054405337014,0.395702982782228
"ATF3",0.689570393374741,-0.398263583676689
"BACH1",-0.716801817345296,0.390349258409583
"BACH2",0.437905452035887,-0.397130686219427
"BATF",-0.525477340694732,-0.345947681651347
"BCL11A",0.69662410858063,0.327670411186437
"BHLHE40",0.664093052680009,0.394578806840145
"CEBPA",-0.343403496664366,-0.395966666246954
"CEBPB",-0.638425925925926,-0.376140063540038
"CEBPD",-0.518084311019094,-0.394488757704383
"CTCF",-0.436372785829308,-0.343555371609303
"CUX1",-0.65036231884058,-0.382021329568272
"E2F1",0.709394409937888,0.368248536335798
"E2F3",-0.551411893259719,0.397134121575629
"E2F6",-0.543711180124224,-0.388874844389735
"E2F8",-0.595476765585461,0.394054655703628
"EBF1",-0.693745686680469,-0.380697476320402
"EGR1",0.712822061191626,-0.347730282992182
"EGR2",-0.643199332873246,-0.396328955805733
"ELF1",0.699151713825627,0.341057432222114
"ELK4",0.716531515988038,-0.380251435624818
"EPAS1",-0.711556820795951,-0.35911041072124
"ESR1",0.316537267080745,0.360474203682861
"ESRRA",0.585334713595583,-0.366498642988076
"ETS2",-0.514371980676328,0.317129675211477
"ETV4",0.69045318610536,-0.390626524289087
"ETV5",0.71241660915574,-0.398182469610271
"ETV6",0.633574879227053,0.332535524550695
"FOS",-0.612649528410398,0.387692832709857
"FOSL2",0.669271911663216,-0.391991952650363
"FOXA1",0.709219001610306,-0.308362028634415
"FOXG1",0.57607257878997,-0.396083037551568
"FOXH1",0.706668391994479,0.393281852172481
"FOXO3",-0.47941108810674,-0.398760682769834
"FOXP2",-0.701069703243616,0.398799467349685
"GATA1",0.610435357717966,-0.362491770537657
"GATA3",0.688578329882678,-0.398717093221238
"GLIS1",-0.713926270991488,-0.39603522268125
"GMEB1",0.709359903381643,0.395798619456441
"GMEB2",0.611700598113642,0.384959929657661
"GRHL2",0.679572118702554,0.360612410669876
"GTF2B",-0.71792328042328,0.39658736559192
"GTF2I",0.689510006901311,0.391600823109867
"HES1",0.587189440993789,0.34488050664441
"HIF1A",-0.665783873936048,0.398781013866063
"HNF1B",-0.530857487922705,-0.318104967382698
"HNF4A",0.661154244306418,0.365722562648518
"HNF4G",-0.691005291005291,-0.390017514030185
"HOXA1",0.398726132965263,0.32857094044762
"HOXB13",-0.714809063722107,-0.390080506037953
"HOXC6",0.714964343225213,0.325376697531438
"HSF2",0.662793305728088,0.394922316574952
"IKZF1",-0.355630319760755,-0.363413266010706
"IRF3",-0.302645502645503,0.373278911966113
"JUN",0.478200483091787,-0.340996104272786
"JUNB",0.689829192546584,-0.395326982306381
"KLF1",0.49530998389694,-0.389896428817802
"KLF10",-0.576840349666437,0.345212451173059
"KLF9",-0.672607545433632,0.385631201125333
"KMT2A",0.34468311479181,-0.398758883737765
"LHX2",-0.717017483321831,-0.368910747005263
"MAFF",-0.672302737520129,-0.396974629894451
"MAX",-0.392330917874396,0.39867947209558
"MEF2A",0.71810443984357,0.372282827384685
"MEIS1",0.718153324131585,-0.387749523945237
"MITF",-0.366353232114102,-0.362625375478609
"MNT",-0.592868645042558,0.336280373434683
"MYB",0.612226823096388,-0.392781900143588
"MYBL2",-0.61357257878997,-0.39577589488949
"MYOD1",0.560993213710605,-0.368245009456382
"MZF1",0.57293823326432,0.398246001050317
"NANOG",-0.713952150908673,0.387764678433002
"NFAT5",0.636864504255809,-0.393517558654686
"NFATC1",-0.714843570278353,0.378265509916781
"NFE2",0.588052104899931,-0.374747068201749
"NFYA",-0.695982861743731,0.324846176749003
"NFYB",-0.523395445134575,0.390195920046725
"NKX2-1",0.696894409937888,-0.3786430209879
"NR2C2",-0.711588451805843,0.303247525142952
"NR2F2",0.704707269381182,0.397332761156084
"NRF1",0.580506671267541,-0.398793055640068
"ONECUT1",-0.64731136415919,-0.385013213733386
"OTX2",-0.529974695192087,-0.303454402737162
"PAX5",0.709779733149298,-0.327643691954753
"PAX6",0.590585461237635,-0.394919148854816
"PGR",0.605457786979526,0.398550828359971
"POU2F1",0.665297906602255,-0.392485307612019
"PRDM1",0.666289970094318,0.395070323017225
"PRDM14",0.663112491373361,-0.371492710249947
"RELA",0.56492408557626,0.301336576361358
"REST",0.715134000460087,0.340953851055565
"RFX2",0.71490970784449,0.35002177928931
"RUNX2",-0.7136329652634,-0.379710262094936
"SIX5",-0.683180929376581,0.394782638282933
