"","ND251_34","ND251_MPP"
"MAFK",0.557751132829128,0.685890216488344
"MAX",0.621120021803138,0.683248611765518
"MBD2",-0.57644436230058,-0.650181577422319
"MECOM",0.577387082466644,0.663139925254541
"MEF2C",-0.479490765286053,-0.690218126636518
"MEIS1",0.568073571395595,0.690711296376512
"MITF",0.577848453319993,0.668654898483749
"MNT",0.564343198357985,0.68294194524739
"MXI1",0.560306968263284,0.68485579858351
"MYC",-0.639657186770417,0.494188889012671
"MYOD1",0.431908408217627,0.584813836450786
"MZF1",-0.56783379928832,-0.570331330466103
"NANOG",-0.515477661252402,-0.68836089269031
"NFAT5",0.528667850097183,0.385666622323549
"NFATC1",-0.558228290642711,-0.687755052111901
"NFE2",0.576295885327682,0.69012159844052
"NFIC",-0.57634505130655,-0.42682299909326
"NFYA",-0.653683962128061,0.689025471516974
"NR2C2",0.650396450038875,-0.662430326149093
"NR3C1",-0.569019167480771,-0.669225876197073
"NR5A2",-0.561407466247035,-0.690086407916928
"NRF1",0.645867305765242,0.596591696216003
"ONECUT1",-0.637303155192275,-0.666635233293949
"PAX5",-0.349516140377038,-0.584054345876756
"PAX6",-0.560574704094694,0.668010306825979
"POU2F1",-0.491982840063744,-0.665724539241147
"POU2F2",-0.559411578383038,0.688376991644926
"PPARG",-0.570416711194971,-0.680921056799165
"PRDM1",-0.569396463592409,-0.680092342904675
"PRDM14",-0.570018732941631,-0.687098926874704
"RARA",-0.577341863227834,-0.587590611229469
"RARG",0.577943939953501,0.629745691126811
"RBPJ",-0.564208244323892,-0.690517125945595
"RELA",-0.56560511495064,-0.587278352672831
"RFX5",-0.559624579966659,-0.689530021929092
"RUNX1",0.569919360757833,-0.336384183530704
"RUNX2",0.578549932824343,0.652993302441689
"RXRA",-0.658022041350026,-0.686081874870711
"RXRG",-0.573058059330395,-0.689382247942687
"SIX5",-0.55767638952709,-0.410106233440958
"SMAD3",0.34402616376591,0.690743516129645
"SP1",-0.574655081689412,-0.690932465868359
"SP2",0.502407343163816,0.67605534982242
"SP4",-0.557693492067343,-0.662763948040351
"SPDEF",0.556525899502598,0.690043987062295
"SPIB",-0.557831872728464,-0.689875024492473
"SREBF1",-0.565137747499993,-0.676165967334194
"SRF",-0.565296657328394,-0.685667517923466
"STAT1",-0.567094229153174,-0.68729818693442
"STAT2",-0.560321286669078,-0.688175656414669
"STAT3",-0.577341863227834,-0.689728692203497
"STAT4",-0.654378129455093,-0.677162158413277
"STAT5A",-0.567067458629521,-0.690712585166637
"STAT5B",-0.572948407265514,-0.692121582276034
"TAL1",0.333849418037881,0.310782891944559
"TBX21",-0.568278342955373,-0.690399409166181
"TCF12",-0.561091298713978,-0.663929167220956
"TCF21",0.557615903441077,0.690813154484214
"TCF4",-0.594805912632698,0.47701274613434
"TEAD4",-0.578651722003991,-0.678937870923082
"TFAP2A",0.571167876791219,0.685866559544179
"TFAP4",-0.562616117146343,-0.690826763234182
"TFDP1",0.578633212099065,0.689549987254084
"THAP1",-0.527535227485049,0.686016102886518
"TP63",0.557713684690898,0.681442536234116
"TP73",-0.576166499562509,-0.549152380209688
"VDR",0.561876485821428,0.385816624387797
"VEZF1",0.473127488301052,0.678043035541992
"ZBTB33",-0.568054755541827,-0.690012662909079
"ZFX",-0.536156468111885,-0.632298391174889
"ZKSCAN1",0.569131114161965,0.690132170888328
"ZNF143",0.538833153338531,0.577007722037241
"ZNF250",-0.368015643041899,-0.665211469707862
"ZNF263",0.60158454576525,0.572537935755778
"ZNF281",0.559404572154562,0.690088767058175
"ZNF384",-0.559429170441438,-0.586528102068683
"ZNF76",0.577392344786722,0.669941023653231
