"","ND251_34","ND251_HSC","ND251_MPP"
"ARNTL",0.345270318086616,0.534474833568001,0.416606037499708
"E2F3",-0.353552820956008,-0.317021132079341,-0.380715124421471
"FOXM1",0.421279338921989,0.557935935641737,-0.350763672962595
"FOXP1",0.430418324368581,0.406875401555644,0.332608892177949
"FOXP3",0.420070187048296,0.547780849725917,0.336475064976583
"NFAT5",0.362678074561553,0.42097363573606,0.307402428536696
"PAX6",-0.431841514870459,-0.559902917515344,0.34075704654232
"RUNX2",0.321589219239387,0.543413504914358,0.347864923320095
"SETDB1",-0.35181801608172,0.553758048200347,-0.378474956080726
"SOX17",0.317692469561476,0.38802321845994,0.310520894859857
"STAT3",0.338539044591928,0.552882955927987,0.398522229927835
"STAT5B",0.399703289127428,0.377077836862466,0.371363734474038
"TP73",0.430019585448373,-0.559857849302148,0.340559785157781
