"","ND251_34","ND251_LMPP"
"ASCL1",-0.409624125243489,0.399015398798208
"ASCL2",0.513255635497898,0.425624881647311
"ATF3",0.41357766394921,-0.380400711186431
"BATF",-0.395643761764532,0.460756962106951
"EGR1",-0.541969292521201,-0.424454168129376
"ESRRA",-0.386018324796191,-0.304694706772924
"ETS2",0.52710220304189,0.351286128914066
"ETV5",0.545392894386474,-0.407435570386809
"ETV7",0.455699772415738,0.410907446590604
"FOS",0.484494756379902,-0.382192398943056
"FOSL1",-0.523035855998846,-0.450035604082023
"FOXH1",-0.489912180021119,0.372140098282479
"FOXP1",0.520992188678503,0.480358084578398
"GATA2",-0.534450485666127,-0.438143659817306
"GFI1B",0.365607886089814,0.33898704926599
"GMEB1",0.421597549697975,0.34389832498002
"GMEB2",-0.476272865003837,0.370428853358799
"HOXA6",-0.425065750208236,0.377536745855292
"JUND",0.366709734965994,0.4288856868387
"MAX",0.54403132398948,0.378035642691757
"MNT",-0.479468226744758,0.317046647653504
"MYOD1",0.425742600232175,-0.331954438443189
"NFAT5",0.416791389838068,-0.481892291082439
"NFIC",0.404812718484171,-0.390833356703184
"NFYA",-0.516277849558277,0.376590506530176
"NFYB",0.528308989906277,0.468569373851509
"OTX2",-0.437781610929292,0.345680992430939
"PRDM1",0.51894327445875,0.482082747298164
"RARG",0.532936755186232,-0.31175641191824
"RXRG",0.384063854765824,-0.466217545328909
"SIX5",-0.459188960523641,-0.443072457895369
"SPI1",-0.498766322776135,-0.374562159373005
"SPIB",-0.54693810626283,0.469251622469026
"STAT5B",0.514207947740882,-0.390582614493467
"T",0.524465636088174,-0.416781277591839
"TCF21",-0.407806074597792,-0.332857887951933
"TFAP2A",-0.517043896872192,-0.359527212843985
"ZBTB7A",0.532380583848732,0.475399526555748
"ZNF250",-0.510299007680149,-0.328279141313423
"ZNF263",-0.531134445238767,0.364627249355761
