"","ND251_34","ND251_MPP"
"AR",-0.739089152972371,-0.780332866092303
"ARNT",-0.76004527186201,0.681328117883667
"ARNTL",-0.761321690429764,-0.781195285125156
"ASCL1",-0.762225157359433,-0.762691601042129
"ASCL2",0.753681535953746,0.763791790931155
"ATF1",0.760763670337308,0.781019594634002
"ATF2",0.75797870981557,0.778850036599455
"ATF3",-0.635569159536809,-0.780099638767419
"BACH1",-0.60998740010885,-0.716846059698943
"BACH2",-0.760403262601735,-0.77883655891289
"BARX2",0.303059889210417,0.421560017099405
"BATF",0.701037316488443,0.686395880939384
"BCL11A",-0.557441359626862,-0.430174792706846
"BCL6",0.662364862779038,0.557178812202964
"BHLHE40",-0.757810101408885,-0.747052198402905
"CDX2",-0.758005663908528,-0.778891627385873
"CEBPA",-0.462818817432463,-0.760743605689637
"CEBPD",0.753374210342215,0.781125734146189
"CLOCK",-0.666046834709884,-0.700436157159874
"CTCFL",-0.677248815006595,0.466707143414162
"DUX4",0.724077528293155,0.775430526894538
"E2F1",-0.732832284994528,-0.778833173108324
"E2F2",-0.620726663377309,-0.766917871521605
"E2F3",0.724512985279608,0.703740855324134
"E2F6",-0.463345141224914,-0.777884973078485
"E2F7",-0.751883076877326,-0.7778247057572
"E2F8",0.543936900131842,0.767504227340831
"EBF1",-0.761653522543519,-0.761594928021071
"EGR1",0.747788135199895,0.773581178596385
"EHF",0.637450285990269,0.723837658753277
"ELK3",-0.736582146973357,-0.77894285133238
"ELK4",-0.758981824282994,-0.740643503831529
"EPAS1",-0.605003707641039,-0.716171891399991
"ESR1",-0.761185298436115,-0.7798188791152
"ESR2",0.601430561713201,0.780467817709156
"ESRRA",-0.750011037104466,-0.769718761966362
"ETS2",0.65355561658895,0.776666061590625
"ETV1",-0.762303051934541,-0.722504197851565
"ETV4",-0.758610310604465,-0.779573091547568
"ETV5",0.416693327558651,-0.775951853422186
"FOXG1",-0.759905667405523,0.748587628007987
"FOXH1",0.402575348851283,0.781204830909643
"FOXO3",-0.688114863475072,-0.779716518597788
"GATA1",-0.722295712833725,-0.657198296962147
"GATA2",0.694459110442117,0.769510917253776
"GATA3",-0.399367536435371,-0.769650477933619
"GATA4",-0.463053908522459,-0.776440086440683
"GATA6",-0.41258966633923,-0.77837820835018
"GFI1B",0.462818817432463,-0.772571160328331
"GLI2",-0.761043521742851,-0.778125911300221
"GLIS1",-0.411493115095537,-0.41849876920543
"GMEB1",-0.647510771158435,-0.733537115080439
"GMEB2",-0.719335657789857,-0.780358882177715
"GRHL2",-0.704853049252899,-0.763916934636715
"GTF2I",0.668299107703263,0.774167315976607
"HEY1",-0.762337012255974,-0.753848141641093
"HIF1A",0.73485062950351,0.564271898018693
"HINFP",-0.761183523932833,0.778249591464452
"HNF4A",0.603269375441847,0.388858256459187
"HNF4G",0.716189004547409,0.77565091000597
"HOXA1",-0.381649733061165,0.778764889075581
"HOXA4",0.634608633148156,0.778598198271405
