"","ND251_34","ND251_MPP"
"ARNTL",-0.356662633827474,-0.300394675592958
"ASCL1",-0.355070307770999,-0.317153075719478
"ATF1",0.346537149750433,0.30270438409266
"BHLHE40",-0.340580769381949,-0.315151256996328
"CDX2",-0.341055953829138,-0.306841531458384
"CEBPD",0.335090991595578,0.30228974317471
"DUX4",0.327382075058415,0.310929639267644
"EBF1",-0.355970393972851,-0.317393861033911
"EGR1",0.329171416873037,0.312528831218079
"ELK3",-0.321009497179882,-0.306782225268718
"ELK4",-0.357784058720578,-0.310905938635678
"ETV4",-0.342006659267243,-0.305524103979587
"FOXG1",-0.357467722913238,0.316123638223942
"GLI2",-0.356772087026445,-0.307843685922283
"IRF3",0.330384549932155,0.30370909429291
"KLF10",0.351792524829909,0.304877524526877
"MAF",0.34544537130032,0.314843825941685
"MECOM",-0.34996420513255,-0.318243261102108
"MNT",-0.34656725511669,-0.307366920951512
"NFATC1",0.354581126164194,0.300746253170369
"NR3C1",0.340609253219333,0.311900010856418
"ONECUT1",0.312041555256989,0.317313650231534
"PPARG",0.33868638003171,0.309363977704368
"PRDM1",0.340005799719263,0.310149418832107
"PRDM14",0.339065542434183,0.301521995606318
"SP4",0.357030414932947,0.31833644718134
"SRF",0.345366910719255,0.303500353980406
"STAT1",0.343116672268462,0.301278457960431
"STAT2",0.351549983883762,0.300292795641356
"TCF12",0.350529858652934,0.317856296406001
"TEAD4",0.322379979729512,0.311163915099749
"TFAP2A",-0.353105534889179,-0.303201791549338
"TP63",-0.356728825859892,-0.308893307181816
