"","ND251_34","ND251_MPP"
"AR",-0.492830134786068,-0.390796815246693
"ARNT",-0.511248530412982,0.324909910293654
"ARNTL",-0.509370922371203,-0.39184309438946
"ASCL1",-0.510596216887501,-0.374136406857499
"ASCL2",0.506545209463744,0.375183516068482
"ATF1",0.511649476370087,0.391364210560346
"ATF2",0.510355312769512,0.389144651837716
"ATF3",-0.414759883853253,-0.390139510438872
"BACH1",-0.376104808038059,-0.348963080968567
"BACH2",-0.511337500336161,-0.3891336643558
"BATF",0.44383790426512,0.327899269911316
"BCL6",0.43342661815501,0.315770203914995
"BHLHE40",-0.510242387052025,-0.362623906794698
"CDX2",-0.510435654935354,-0.38880956640513
"CEBPD",0.506313881544502,0.391523081248169
"CLOCK",-0.435897552785583,-0.335641884106313
"DUX4",0.466920642958834,0.385169498837577
"E2F1",-0.487100600231854,-0.389131370746255
"E2F2",-0.404278994381647,-0.377510131747117
"E2F3",0.467356436489013,0.348487757695224
"E2F7",-0.504928300430014,-0.387253035592233
"E2F8",0.353474078163137,0.377863784495068
"EBF1",-0.510046029085394,-0.373124531857909
"EGR1",0.500979785868241,0.383430527768294
"EHF",0.416134940327585,0.348626684901955
"ELK3",-0.490207174176033,-0.388863455307489
"ELK4",-0.506234365440533,-0.358391192364596
"EPAS1",-0.393641734457026,-0.344384774189772
"ESR1",-0.511681662188239,-0.390302880970184
"ESR2",0.391269957846063,0.391171700265862
"ESRRA",-0.503080430615652,-0.379582462580852
"ETS2",0.427414478655678,0.385816187509789
"ETV1",-0.511472546154907,-0.350495801929996
"ETV4",-0.510769261552391,-0.389512918155055
"FOXG1",-0.507608045145077,0.363965384407868
"FOXO3",-0.452018762129151,-0.390115001582591
"GATA1",-0.465037252483945,-0.310844098553562
"GATA2",0.456809339688054,0.37937221503922
"GATA4",-0.302422200039571,-0.386307282079242
"GLI2",-0.509047503850596,-0.387886552392486
"GMEB1",-0.402386547821043,-0.354132068658874
"GMEB2",-0.475661693152097,-0.390985612078104
"GRHL2",-0.464676141066035,-0.375283320849544
