"","ND251_34","ND251_LMPP"
"AR",0.333094662985967,-0.301415409743236
"ARID3A",-0.374479526109961,-0.309278047968481
"ATF3",-0.36587589141937,-0.31059153413227
"BHLHE40",-0.438909017713366,0.316194447558391
"CTCFL",0.366367609845871,-0.314439523669558
"DUX4",0.65667701863354,-0.311587302080356
"E2F8",0.380417529330573,0.316581103555115
"EHF",0.658825051759834,0.321253626191348
"ELK1",-0.448171152518979,0.321845593256155
"ESR2",0.521615481941569,0.317565286883028
"ESRRA",-0.394386933517368,-0.321861465138003
"ETS2",0.54878364389234,0.311736879208901
"ETV4",-0.405958132045089,-0.318485304579735
"ETV6",-0.348708879687141,0.316206781004862
"FOSL2",-0.444746376811594,-0.317808252357938
"FOXA2",0.587008281573499,-0.314613437190549
"FOXH1",-0.310541752933057,0.31705756370122
"FOXP2",0.321871405567058,0.305651190997133
"GFI1B",-0.401524039567518,-0.304425844924286
"GMEB1",-0.32849666436623,0.314973495524302
"HES1",-0.48108753163101,0.319201726575267
"HEY1",-0.533140671727628,-0.305508680107858
"HNF1B",0.448317805383023,-0.312023573828421
"HOXA1",-0.5034362778928,0.315055395858332
"IKZF1",0.65224292615597,-0.321704292969396
"JUND",0.494018863584081,0.318597197255953
"KLF1",-0.565970784449045,-0.318783374425408
"MAF",0.62297561536692,0.314754298813014
"MAFF",0.413707729468599,-0.313582794737707
"MAX",0.634322521279043,0.304109895695153
"MXI1",0.37014320220842,-0.312815670268225
"NFAT5",-0.322946859903382,-0.31691183701901
"NFE2",-0.543590407177364,-0.321795820805978
"NKX2-1",-0.334946514837819,-0.321433075480082
"NRF1",-0.4653324131585,-0.305539432370067
"ONECUT1",0.411148493213711,-0.320293295292218
"PAX5",-0.330745341614907,-0.314747875547436
"RARG",-0.629779158040028,-0.312623140093438
"RELA",-0.420301357257879,0.306223953903067
"RXRG",-0.32087646652864,0.30139699323869
"SP1",-0.613371290545204,-0.301018475874453
"SP2",-0.661473429951691,-0.320526187204467
"SP4",0.323107890499195,0.321896075704601
"SPDEF",-0.441387738670347,-0.3098608354398
"T",0.461522314239706,-0.318285567645187
"TBP",-0.344427191166322,-0.319505836490838
"TCF4",0.487856567747872,0.315494967064493
"XBP1",0.350359443294226,0.321813640098439
"YY1",-0.305477915804003,0.317848014572123
"ZBTB7A",0.384092477570738,0.3074450422975
