"","ND251_34","ND251_LMPP"
"AHR",0.787500573879623,0.745702914112312
"AR",0.820855113431407,-0.652863617295444
"ARID3A",0.883387660604312,-0.331389831980364
"ARNT",0.630529084219294,-0.753092943282453
"ASCL2",-0.648316073220481,-0.359447159762299
"ATF1",0.749486787651422,0.611079295228632
"BACH1",-0.890363413370411,0.562623099052938
"BARX2",-0.912287582556683,-0.760250066843863
"BCL6",0.911387739307803,0.630833178879172
"BHLHE40",-0.880580569419759,-0.646493737077881
"CEBPD",0.85053944684563,-0.718858075702422
"CLOCK",-0.787372024844069,0.713303833425915
"CTCFL",-0.902300109529025,0.601966292057853
"CUX1",-0.783069567327557,-0.73038957800261
"DUX4",0.892467420033974,0.691270734957299
"E2F1",0.906846547868119,0.681185811507339
"E2F3",-0.445413226121689,-0.665120041713129
"E2F4",0.879615139928249,0.6620911330401
"E2F6",-0.451489135638908,-0.757605298229899
"EBF1",-0.721324055066209,-0.54913305526408
"EGR1",0.780635006001141,-0.380455716659848
"EGR2",0.871025965593457,0.751224517765791
"EHF",-0.86332351725902,-0.734637423386093
"ELF1",0.846268470725581,0.752635052541363
"ELK1",0.863271048264916,0.761027014664604
"ELK3",0.581016717933246,0.671168614646505
"ELK4",0.848191459359485,-0.707716010424506
"EPAS1",-0.891538718838336,-0.73416923468595
"ESR1",0.509902866774665,0.74301348670289
"ESR2",-0.862539105797168,-0.763314790003696
"ESRRA",0.900447954037161,0.519195918183781
"ETS2",-0.734076644083137,-0.462233232086309
"ETV4",0.465666257845754,-0.657187810687704
"ETV5",-0.844421562133127,0.3824597987562
"ETV6",0.788607669655213,0.68681419969801
"ETV7",-0.414800191511829,0.382034159322824
"FOS",-0.903924024896538,-0.445142039517794
"FOSL1",0.867153753828597,-0.336502566466368
"FOSL2",0.536861435945196,-0.752893271885393
"FOXA1",0.865409159774646,0.64959278757987
"FOXD2",-0.365773163421241,-0.59875697422578
"FOXG1",-0.756473034216343,-0.503221553585667
"FOXK1",0.567099317247214,0.61293040482763
"FOXM1",-0.690868427438661,0.713133633313916
"FOXO3",0.912481717834867,-0.713342151455573
"FOXP3",-0.759983209921887,0.74664868695389
"GATA1",-0.834735785821566,-0.719749111024574
"GATA3",0.324472194712437,-0.626840639449057
"GATA4",-0.583380446117622,0.627343560467274
"GFI1B",-0.892942264430613,-0.37340464806999
"GLI2",0.842225734729883,0.746467752239631
"GMEB1",-0.910419686366588,0.539980381504975
"HES1",-0.847055505637138,-0.746789243437693
"HEY1",0.911993756189702,0.723903926436399
"HIF1A",-0.833405696821035,0.669696300642429
"HINFP",-0.811898656137888,-0.756514718788833
"HNF1B",-0.873788458133022,-0.746220510483411
"HNF4A",-0.842078821546392,0.580966368759683
"HNF4G",-0.865781689632783,-0.665264369649351
"HOXA4",-0.350793265604607,0.63015459087856
"HOXB13",0.851596697076821,-0.753057986857405
"HOXC6",-0.902911373310335,-0.739063082428829
"HSF1",0.900812613546183,0.758608432713053
"HSF2",0.858029395753947,0.680243928870517
"IKZF1",-0.416075188068551,-0.763360046823742
"IRF1",0.869769333184671,-0.730855827690238
