"","ND251_34","ND251_HSC","ND251_MPP"
"AHR",0.331658264753269,0.435091250738283,0.388388659266746
"AR",0.351538150000926,0.427622421646367,0.363836296832551
"ARNT",-0.360434918786872,0.302429063777854,0.443265112689117
"ASCL2",-0.35958466286467,0.444737952113819,-0.302479583756632
"BACH1",0.371076000479879,0.566371444259891,0.378231363629187
"BARX2",-0.359729592851409,0.458323452182133,0.43780736568612
"BATF",0.449455747641466,0.542685342781673,0.44847309136279
"BCL6",0.394255780492263,0.378799008187028,0.391145682578444
"BHLHE40",0.453304443955977,-0.573213642964629,0.438938709195917
"CDX2",0.399228167303956,0.411883174486816,0.337754574428946
"CEBPA",0.389721726373795,0.44284359735457,0.40755494931508
"CEBPB",0.422525501638917,0.556103034107301,-0.359074042328949
"CEBPD",0.354820653167244,0.376949895915809,0.375450825616599
"CTCF",-0.358585290089446,0.519662573346693,0.375459417526539
"CTCFL",0.354634498650943,0.527561567111099,0.368257211335096
"CUX1",-0.452420048970232,-0.469891371182619,0.330762870031045
"DUX4",0.36033862086235,0.543405217967691,0.337253304314786
"E2F1",0.361432359162273,0.439752343338167,-0.335757859779351
"E2F2",-0.357955971880362,-0.536702981703892,-0.446508106485871
"E2F3",-0.358685130746977,-0.421502251055209,-0.368067963213511
"E2F8",-0.360809482285932,0.554389981542079,-0.353983787894986
"EBF1",0.427972936740476,0.432299616904039,0.368163906207847
"EGR1",-0.348197674839913,-0.433699480527595,-0.347520485958426
"EGR2",-0.357055473562758,-0.436983868979828,-0.333110722473734
"EHF",0.446353279725342,0.466210901647724,0.451260789300329
"ELF1",0.360928646941695,-0.573288959990134,0.406573059817668
"ELK1",-0.457701297686998,-0.470288010431687,-0.375938077351382
"ELK3",0.362680367381413,-0.545229022265335,0.353906536073153
"ELK4",-0.35617719784312,-0.477563173500722,0.36148475137594
"ESR1",-0.385041131935403,-0.573744866765624,-0.363076967949651
"ESRRA",0.304417224445824,0.429796732296736,0.343556826873505
"ETV1",-0.345804397658898,0.57305835309702,-0.392394222754535
"ETV5",-0.457652343558144,-0.510951868303118,-0.407917241517571
"FOS",-0.421600526256885,-0.423212557087327,-0.355026875908816
"FOSL1",0.333072459357203,-0.544617799042884,0.364685614666933
"FOSL2",-0.379936053669184,-0.564115650174212,-0.458216920176371
"FOXA1",-0.351897576368038,0.570220847730067,-0.379653249356709
"FOXA2",0.359706726120168,0.417848236835942,0.411067457760494
"FOXG1",0.346954819686967,0.442001953294474,0.410334507548464
"FOXH1",-0.457194686866686,0.451884147734111,0.370141628214415
"FOXK1",0.373052845498998,0.575828369057811,0.43489621556891
"FOXO3",-0.366182519994299,0.46934824869144,0.36649858303201
"FOXP1",-0.357961124946557,0.505329923246693,-0.317139944614589
"FOXP3",0.365475261659014,-0.350270751129072,0.431893569147597
"GATA1",0.313912393043683,0.481923937135711,0.388388659266746
"GATA2",-0.351378404948876,-0.57579965449721,0.378586872744883
"GATA3",0.357516995053862,0.44582449832884,-0.373492925296998
"GATA4",-0.371168433604755,0.409770935484569,0.368060426450406
"GATA6",0.362821432568506,0.313951536515274,-0.45594880668734
"GFI1B",0.364286835767755,0.376139774967905,0.363365550608969
"GLIS1",0.364626616069998,0.4399382969189,0.382229164250977
"GMEB1",-0.442135172977965,0.51076010713384,-0.514455342059573
"GMEB2",-0.346777683036509,0.537508499993903,0.392851327436896
"GRHL2",0.350445055834277,0.373015792908658,0.377131071583385
"GTF2B",-0.346150619293885,0.385334884282857,-0.352746703598816
"GTF2I",0.382467819504195,0.532356943030247,-0.354509175651085
"HES1",0.367120700108456,0.422597466569072,-0.348292175132819
"HEY1",-0.399703215593822,-0.498201438335021,0.340436531580111
"HNF1B",-0.426429593415026,-0.462317287854378,-0.366865171189472
"HNF4A",-0.382434324573926,0.46190804113239,0.371006245677902
"HOXA1",-0.365322924139619,0.480178816581569,-0.325325095450278
