"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"RBPJ",0.801601584331362,-0.514798105120686,0.358628760782664,0.745516353964714
"RFX2",0.628312587179788,0.470851728916245,-0.358628760782664,0.69578146231982
"RFX5",0.493961973527068,0.801604846766137,-0.358628760782664,0.469400712493398
"RUNX1",-0.800374136013504,-0.697602397602398,0.358628760782664,-0.533490402654375
"RUNX2",-0.617573107702777,-0.334465534465534,-0.358628760782664,-0.776999440474828
"RUNX3",-0.724800919208999,-0.616567303664078,0.358628760782664,-0.681881336779298
"RXRA",0.717044587356206,0.737427089039992,-0.358628760782664,0.638520486927956
"SIX5",0.621952748083523,0.624726886017208,-0.358628760782664,0.777385152364817
"SNAI2",-0.708422327872524,0.625216718765106,0.358628760782664,0.755690778492291
"SOX17",-0.7613348580093,0.681985756179305,0.358628760782664,-0.779850589538917
"SP1",0.777992897800701,0.749247526666881,-0.358628760782664,0.731000280546234
"SP4",0.749776764231516,0.807337823466856,0.358628760782664,0.769868237307634
"SPDEF",-0.554027660824977,-0.675814508072572,-0.358628760782664,-0.781226206466356
"SPI1",0.463705661056344,0.690561051851374,0.358628760782664,0.696018202591996
"SPIB",-0.684099491126397,0.790825303728529,0.358628760782664,-0.311378657484394
"SREBF1",-0.738640705358368,-0.754464889948761,0.358628760782664,-0.778158065077323
"SRF",0.775583478175755,-0.771924849344204,-0.358628760782664,0.754008441463793
"STAT3",-0.683760512196311,-0.579968418678096,0.358628760782664,-0.627730663076511
"STAT4",-0.613058104353016,-0.747836034932809,0.358628760782664,-0.327302790886479
"STAT5B",-0.800234622588007,-0.633617994908317,-0.358628760782664,-0.5995681312016
"T",0.7196734190362,0.463749154071735,-0.358628760782664,-0.470831263194685
"TBP",0.664055887442431,-0.628896909542071,-0.358628760782664,0.736261697915965
"TBX21",0.584668925792298,0.800264251877155,-0.358628760782664,-0.328975802495451
"TCF4",0.312238096417025,-0.665666591473043,-0.358628760782664,-0.48779913829989
"TCF7L2",0.522117527295751,-0.656227643324417,-0.358628760782664,-0.74677238610058
"TFAP2C",0.494038377528473,-0.511043794914763,0.358628760782664,0.551217633349581
"TFAP4",0.45436039767463,0.796906319486965,0.358628760782664,0.743181629393722
"THAP1",0.773538811534587,-0.747736134832909,0.358628760782664,0.707652564647099
"TP63",-0.764081701314273,0.806438722567755,-0.358628760782664,-0.690937964801635
"TP73",-0.777214401456276,-0.662282878411911,-0.358628760782664,-0.722045605219727
"USF1",0.786010380497783,-0.714253488447037,-0.358628760782664,0.726718894240339
"USF2",0.694267238196079,0.412158808933002,-0.358628760782664,0.476530426728063
"ZBTB33",-0.516168667712135,0.582159775708163,0.358628760782664,0.739830747553841
"ZBTB7A",0.758084610240867,0.801453385324353,0.358628760782664,0.774790178060657
"ZEB1",0.613540550416581,0.356385549933937,0.358628760782664,0.749362031593581
"ZFP42",0.512146416299826,0.620302278366794,-0.358628760782664,0.314966044501842
"ZKSCAN1",-0.376182652314551,-0.800012890335471,0.358628760782664,-0.781581669516536
"ZNF143",0.740503941774249,0.651322870677709,0.358628760782664,0.66746423819159
"ZNF263",0.354615934159894,-0.71024781669943,-0.358628760782664,0.60968480082001
