"","ND251_34","ND251_MPP"
"AR",-0.392819925273219,-0.359018920531235
"ARNT",-0.405278896386233,0.317764180677891
"ARNTL",-0.403917087496749,-0.360904245733395
"ASCL1",-0.404788643962224,-0.359280697833981
"ASCL2",0.402933829109154,0.348417048989534
"ATF1",0.405549293972566,0.362446840137818
"ATF2",0.404498359701177,0.357299958474745
"ATF3",-0.330949023018153,-0.363116486749381
"BACH2",-0.405448147285486,-0.357279206769337
"BATF",0.33746141946862,0.319611191678697
"BHLHE40",-0.404451457743738,-0.347410547589449
"CDX2",-0.404537337583615,-0.363761886631467
"CEBPD",0.402809675069174,0.36228469286493
"CLOCK",-0.347186554111351,-0.324198432612769
"DUX4",0.363487141260833,0.363606663875016
"E2F1",-0.388392600774118,-0.357266078585179
"E2F2",-0.323109940605234,-0.349703523661422
"E2F7",-0.401871482945968,-0.356055183808777
"EBF1",-0.404259138301818,-0.358671340387603
"EGR1",0.398543065496641,0.363230533753523
"EHF",0.331990228116374,0.332663227999861
"ELK3",-0.39080167254889,-0.363744542574526
"ELK4",-0.401707157823068,-0.340471373896146
"EPAS1",-0.314703506660185,-0.329761964832631
"ESR1",-0.405706276323265,-0.358500542930145
"ESR2",0.313064814068923,0.359558464871841
"ESRRA",-0.400258979575559,-0.350921146359157
"ETS2",0.340347190133713,0.354810190703804
"ETV1",-0.405315365488169,-0.319887473331328
"ETV4",-0.404915520946895,-0.363336280075501
"FOXG1",-0.402867438210495,0.349005217852496
"FOXO3",-0.3603331146513,-0.358237433149473
"GATA1",-0.36123058498367,-0.308624365079729
"GATA2",0.364411994014539,0.350719133967986
"GLI2",-0.403816460922699,-0.363707276880394
"GMEB2",-0.379011107870433,-0.359355163690544
"GRHL2",-0.370573864877021,-0.348542432977999
"GTF2I",0.348489651418105,0.363386106012381
"HEY1",-0.40534461419744,-0.343762375934837
"HINFP",-0.403887594028405,0.356513359620283
"HNF4G",0.354136365620859,0.354558133936749
"HOXA4",0.33045369184337,0.357099518844405
"HOXA6",0.39787646416025,0.348462527990228
"IRF2",0.4053734957681,0.358878507939275
"IRF3",0.399642982177593,0.362930617000627
"JUND",0.310607494161808,0.32302181091614
"KLF1",-0.321297622046282,-0.331255694431793
"KLF10",0.392991776737627,0.363214544018408
"LHX2",0.324921065963702,-0.358969029062654
"MAF",0.40542018356135,0.361962123987289
"MAFF",-0.39241007620482,-0.357188030328945
"MAFK",-0.403791036573951,-0.319777227165861
"MAX",-0.359326359392659,-0.352071052965561
"MBD2",0.399284746678795,0.340011843762813
"MECOM",-0.391131301830985,-0.355917261421466
"MEIS1",-0.404818137430568,-0.356682496941308
"MITF",-0.396147700229979,-0.346629999495406
"MNT",-0.405552047512142,-0.363803062383777
"MXI1",-0.400062805178233,-0.352651445399969
"MZF1",0.404909860893322,0.314974736436958
"NANOG",0.315584058021607,0.360682835958642
"NFATC1",0.404807368031338,0.361206368720234
"NFE2",-0.382113184366638,-0.358862758487065
"NFYA",0.319340956823796,-0.313081285303839
"NR3C1",0.404493280950404,0.342343483538546
"NR5A2",0.398828454576219,0.358883248065668
"ONECUT1",0.343297301840224,0.359145221963518
"PAX6",0.399661614462055,-0.346311187768639
"POU2F2",0.401232967713249,-0.360661625531326
"PPARG",0.404180601234143,0.363933863659548
"PRDM1",0.404495575566717,0.363886418707815
"PRDM14",0.404244269188109,0.361778110970072
"RARA",0.397830082315842,0.320575184848546
"RARG",-0.395635021755869,-0.333589496753669
"RBPJ",0.405489725733079,0.358165785156065
"RELA",0.365534673289317,0.320560352840155
"RFX5",0.400983497027692,0.359534567644771
"RUNX2",-0.389832885541509,-0.340806022450724
"RXRG",0.402862481839259,0.359675286051337
"SP1",0.378237975147347,0.357559332948444
"SP2",-0.305663085525276,-0.349418744731524
"SP4",0.403857611041914,0.35543468597318
"SPDEF",-0.354690194214183,-0.355473546272044
"SPIB",0.403539699600458,0.35907715636978
"SREBF1",0.40544224247284,0.349402907903713
"SRF",0.405375147891846,0.362834700433842
"STAT1",0.405007672738028,0.361586605495008
"STAT2",0.40539628895681,0.360819294804625
"STAT3",0.397830082315842,0.35930407080744
"STAT4",0.317710402471724,0.332517529183997
"STAT5A",0.367687696478434,0.357958399165388
"TBX21",0.404740793563375,0.358513168704593
"TCF12",0.405743877435915,0.356725638644656
"TCF21",-0.4040826670099,-0.356826622996341
"TEAD4",0.392674354814318,0.363577524111843
"TFAP2A",-0.394275629862235,-0.362739329964567
"TFAP4",0.397952706611613,0.356893683770659
"TFDP1",-0.392588383189788,-0.35949636266292
"TP63",-0.403803580476462,-0.363724992283642
"ZBTB33",0.404928309608479,0.35899528543097
"ZFX",0.334168981603082,0.334288479723509
"ZKSCAN1",-0.404470610141231,-0.358813697086701
"ZNF143",-0.336717107126427,-0.317225007683592
"ZNF263",-0.375423062234002,-0.315783921884465
"ZNF281",-0.401270874774741,-0.358884646075295
"ZNF384",0.401406777250244,0.320494559012062
"ZNF76",-0.397739368484265,-0.347116790816475
