"","ND251_34","ND251_LMPP"
"BACH2",0.428977313718674,0.310354111341507
"BARX2",0.328100425654715,0.315060257010829
"BCL6",-0.355468252979255,-0.308847286689927
"CEBPD",-0.458241895180067,0.3098581659572
"CLOCK",0.495681145922831,-0.345234114703989
"CTCFL",0.336679106190685,-0.405675424287842
"CUX1",0.475540922536089,0.306938493599489
"DUX4",-0.410405913255636,-0.35460941468971
"E2F8",-0.306142151622276,0.328724018725454
"EGR2",-0.30005312485653,-0.324888094747827
"EHF",0.429336726328285,0.327907220056182
"ELK1",-0.442831751611782,-0.311845623944979
"ESR1",-0.477660669897882,-0.323715731485533
"ESR2",0.431443356441553,0.31412328158567
"ETV1",-0.342377238950358,0.306503057707181
"FOSL2",-0.55087065737091,0.306297397233874
"FOXP2",-0.300512228554938,0.340918311619748
"GATA1",0.476810672193401,0.325552903823656
"GATA4",0.436627293059008,-0.350545636644994
"GLIS1",0.334981734231428,0.311731677423872
"GTF2I",-0.434914180401519,-0.315917988088141
"HES1",0.464485705478419,0.304063776309105
"HEY1",-0.327916784175351,-0.341347278859124
"HINFP",0.484431793586977,0.316090317520939
"HNF1B",0.392506115917125,0.31152359897029
"HOXB13",-0.433586714850693,0.307120810103814
"HOXC6",0.318965573781244,0.32274185575091
"IRF1",-0.438668336929646,0.331389390870664
"IRF2",-0.412412852280106,0.329404363956365
"JUNB",-0.432823290986483,0.313148325813767
"KLF1",-0.429087498606292,-0.351384084474257
"MAF",-0.479533812987388,-0.309850305161488
"MXI1",0.405098674502037,-0.344552890705785
"MZF1",0.406885243751271,-0.316005529874908
"NKX2-1",0.375881315135337,-0.398282105066733
"NR2F2",-0.364781499432679,-0.305798597530578
"NRF1",-0.546961717310177,0.304281354340646
"ONECUT1",-0.529586609912705,-0.305828337683118
"PBX3",0.496557378124365,-0.312906113371183
"PGR",0.434148133087604,-0.31045908018595
"POU2F2",0.384197650700789,-0.32843211451977
"RELA",-0.497772035337868,0.310891619434719
"RFX2",-0.497373270982679,-0.316461309869474
"SPDEF",0.392267381993953,-0.374467908497752
"STAT3",0.511080795692296,0.323909347426955
"STAT4",-0.486152776593582,0.309714124244515
"TAL1",-0.510356723573663,-0.304783781166599
"TBP",0.438277442923572,0.332026252040759
"TCF12",0.480669766709735,0.301087123230758
"TCF3",0.402210256376622,0.305514421666076
"TFAP2C",-0.405384630519902,0.324161224787291
"VDR",-0.315431787028353,-0.314283776282376
"ZBTB33",0.504553652825783,0.314813176940407
"ZFX",0.399117209174204,0.322808336049506
"ZKSCAN1",-0.476529963074945,-0.325267095266768
"ZNF250",-0.468313318598291,0.309369879489632
"ZNF384",-0.447666769418447,0.345527225616111
