"","ND251_34","ND251_LMPP"
"CLOCK",0.420128417863069,-0.300698844713324
"DUX4",-0.321426369604712,-0.305618505560304
"E2F8",-0.331392855034728,0.308860924845026
"FOXP2",-0.323233926451588,0.31238044996722
"GATA4",0.437256920988254,-0.336899064076295
"IRF2",-0.324815866623817,0.314447877604951
"KLF1",-0.340152553600357,-0.325612469287677
"POU2F2",0.335094542568751,-0.312106326944854
"SPDEF",0.30143305940146,-0.360192885462245
"TFAP4",-0.320896432764263,0.300244715071885
"ZKSCAN1",-0.401774763725561,-0.310713594667034
"ZNF143",0.323818955735845,-0.307656239632959
"ZNF384",-0.377311095224666,0.331065494380137
