"","ND251_34","ND251_MPP"
"AR",0.705651330970776,0.785142543464447
"ARNT",0.692848871093137,-0.668710665961546
"ARNTL",0.68334423378065,0.783277380182383
"ASCL1",0.68423356587383,0.764071174417647
"ASCL2",-0.700158967958681,-0.769792332223008
"ATF1",-0.691271276485571,-0.781931817759834
"ATF2",-0.695761901800029,-0.786504008246509
"ATF3",0.653175505747968,0.78105100616282
"BACH1",0.710653686317934,0.77493261702815
"BACH2",0.692092932694957,0.78652338378619
"BARX2",-0.373442043483713,-0.371985940391928
"BATF",-0.753037697211182,-0.674856927913163
"BCL11A",0.597556851643234,0.381770609774665
"BCL6",-0.670573164254173,-0.653364845344093
"BHLHE40",0.696051176429897,0.760312625534165
"CDX2",0.695649006677425,0.779359217918464
"CEBPA",0.549974892308302,0.762509357380846
"CEBPD",-0.700396812588253,-0.782066070371873
"CLOCK",0.672706056009504,0.692044473307518
"CTCFL",0.67926388586297,-0.421930205679982
"DUX4",-0.734952816416652,-0.775585225397379
"E2F1",0.704704511090232,0.786523209034987
"E2F2",0.643301618778381,0.773709162009001
"E2F3",-0.734594458538318,-0.772313533366667
"E2F6",0.550613652300094,0.778285349929455
"E2F7",0.701608492381094,0.786113177180027
"E2F8",-0.586996140118818,-0.774473632992328
"EBF1",0.68349616797546,0.76316174731107
"EGR1",-0.704132019617562,-0.773698611405094
"EHF",-0.654226929537504,-0.720637636559874
"ELK3",0.705483640410616,0.779387964491429
"ELK4",0.68373480807202,0.764616267108962
"EPAS1",0.633125852086646,0.710383235942303
"ESR1",0.690477247456594,0.785741590589822
"ESR2",-0.630376595794739,-0.784748239217796
"ESRRA",0.703014235524252,0.777528284028373
"ETS2",-0.664781828033927,-0.785245559298872
"ETV1",0.686894219381168,0.773847783401126
"ETV4",0.694959856911398,0.780312420201501
"ETV5",-0.480132156437884,0.784561189898419
"ETV7",-0.331675682112178,-0.746666413277422
"FOXA2",0.312086206103722,0.400356820113514
"FOXG1",0.683442535143502,-0.759279736702362
"FOXH1",-0.467590028429684,-0.783588743139104
"FOXM1",0.307943903545589,-0.453539247045121
"FOXO3",0.68562349146187,0.785818437431533
"FOXP3",0.327094771294521,-0.781892171080554
"GATA1",0.737002643061449,0.640694378275629
"GATA2",-0.688749921485878,-0.777176924889967
"GATA3",0.464346052860678,0.7698631501482
"GATA4",0.520284239935729,0.776719972336885
"GATA6",0.476387770943323,0.786434588330945
"GFI1B",-0.549974892308302,0.780562074139509
"GLI2",0.683450428623619,0.778543282705725
"GLIS1",0.475380801520492,0.368503760536678
"GMEB1",0.744463878654815,0.769377101519746
"GMEB2",0.701425840922573,0.784880460347095
"GRHL2",0.694435215837576,0.769958651680877
"GTF2B",-0.351702481395021,-0.540838744613567
"GTF2I",-0.673906232125895,-0.774191409798781
"HEY1",0.686653651806905,0.757082808260577
"HIF1A",-0.705241175953535,-0.532798026709411
"HINFP",0.68344076064022,-0.786403111270426
