"","ND251_34","ND251_LMPP"
"AHR",-0.507591607584393,-0.427784894761799
"AR",-0.778764486361341,0.353552077931975
"ARNT",-0.313542903240616,0.389736226759861
"BARX2",0.694334004499216,0.312063857198315
"BATF",-0.661724524663707,-0.484086946698088
"BCL6",-0.722181923119806,-0.524294525788927
"CEBPA",-0.332901338615212,0.336139614920296
"CEBPD",-0.791750562402031,0.461182097065356
"CLOCK",0.779252448006506,-0.462801379266189
"CTCF",-0.544524532534056,0.349512775657974
"CTCFL",0.708639675741616,-0.5721782224371
"CUX1",0.769537813748188,0.443943013683397
"DUX4",-0.761685828780555,-0.493401833714727
"E2F1",-0.66549704533977,-0.495437915607744
"EBF1",0.406538948390186,0.577381983330488
"EGR1",-0.773640889087105,0.510036521902093
"EGR2",-0.646400954935693,-0.411432065854844
"EHF",0.769254481180028,0.320609777769101
"ELF1",-0.566619225951165,-0.400184228782312
"ELK1",-0.785818942618596,-0.306091641103109
"ELK3",-0.300323340176165,-0.516382635819618
"ESR1",-0.647437217569243,-0.430853871996194
"ESR2",0.769975929848955,0.318964922709275
"ETV6",-0.49767234424907,-0.343587273991632
"ETV7",0.59813472725961,-0.530072960602949
"FOS",0.748143581402365,0.542695083148208
"FOSL1",-0.778276524716176,0.470813002015351
"FOSL2",-0.665441952895961,0.377667933141714
"FOXO3",-0.691309166989132,0.421104137672614
"FOXP3",0.457218749795043,-0.405014117126315
"GATA1",0.794730801267126,0.462899915692372
"GATA2",-0.77944658328469,0.494680276916851
"GATA4",0.499411691403611,-0.307633932510068
"GMEB1",0.687610102904815,-0.531592012482087
"GTF2I",-0.334039915787264,-0.419438548759274
"HEY1",-0.698681060660716,-0.445684140958184
"HIF1A",0.784795797233572,-0.488747971350595
"HINFP",0.785863541263585,0.307190349294042
"HOXC6",0.692523824202635,0.30402607391834
"HSF1",-0.647660210794184,-0.315245356230252
"IRF1",-0.782151359930741,0.444872356378088
"JUNB",-0.777751834775138,0.334642937199386
"KLF1",-0.772964039063166,-0.393036033264088
"KLF10",0.361465459005319,-0.508391154075766
"KLF9",-0.739410117333788,-0.445925618354216
"LHX2",0.615533445704429,0.462789475105657
"MAF",-0.755612542713041,-0.445999565129856
"MEF2C",-0.482569144296292,-0.489271991005222
"MEIS1",-0.368716673990464,0.503218635399727
"MNT",-0.743883099081137,-0.53852300419091
"MXI1",0.747532317621056,-0.553044641614894
"MYBL2",-0.719170202858249,0.441161442681515
"MYC",0.625363511749775,0.451235778296457
"MZF1",0.761119163644234,-0.454330554019286
"NANOG",0.669872959448026,-0.614908818852248
"NFAT5",0.676743774225918,0.356965223493415
"NFIC",0.662826373539886,0.432137929138918
"NFYB",0.722045503735137,-0.458426712171714
"NKX2-1",0.736107194154954,-0.437297611296334
"NR2F2",-0.722814174498757,-0.313174915632277
"NRF1",-0.637407769346302,0.384218457588047
"OTX2",-0.700485994057886,-0.432673862393366
"PBX3",0.796286506942304,-0.542232000189491
"PGR",0.381487627155328,-0.374713443817267
"PPARG",0.517450531576497,0.424027044356346
"PRDM1",0.778370968905562,-0.309260509149313
"RARG",0.772958792163756,0.513272079129199
"RBPJ",-0.489909556571414,-0.332845760648582
"RUNX1",-0.337405801759023,-0.480297574246062
"RXRG",0.640377514412577,0.469291141795694
"SIX5",-0.724847348020279,0.473082239506028
"SP1",0.529557751965948,0.399806015682769
"SP4",0.531423024706338,-0.363998707908196
"SPDEF",0.74938972001233,-0.359160972775168
"SREBF1",0.581743413501584,0.405954814066871
"STAT3",0.784989932511756,0.330509741715572
"STAT4",-0.565745617199336,0.355285157452244
"STAT5A",0.399710108807577,-0.475347224445075
"TBP",0.782306143463347,0.374375886036972
"TBX21",-0.423276557509297,0.383839191551118
"TEAD4",-0.537504181122968,-0.473182521287069
"TFAP2C",-0.755491864026602,0.374559997528514
"USF2",0.375548137022778,0.323155804424395
"VDR",-0.64739524237396,-0.451313893279119
"VEZF1",0.473987840310616,-0.33015628604231
"ZBTB33",0.748917499065396,0.488675749833263
"ZBTB7A",0.778887788497485,-0.328663064014401
"ZNF250",-0.721670350427294,0.596764863064818
"ZNF263",-0.779690564107273,-0.541768072262223
"ZNF384",-0.653681027867595,0.312650097901048
