"","ND251_34","ND251_LMPP"
"AHR",0.714500462383011,0.628452724231421
"AR",0.653864669346958,-0.575733982639363
"ARID3A",0.712842442169331,-0.305217502457859
"ARNT",0.606983623115215,-0.592208103967673
"ATF1",0.582554059460488,0.476147715750432
"BACH1",-0.751231381705374,0.44979882789306
"BARX2",-0.757897567406261,-0.576079920376278
"BATF",0.767402325688164,0.323959112268416
"BCL11A",-0.350612247574949,0.515197483009265
"BCL6",0.760219320395354,0.588256833104844
"BHLHE40",-0.713096916790734,-0.483637988946727
"CEBPD",0.696991559050574,-0.627014699507417
"CLOCK",-0.619880501865929,0.581316734308703
"CTCFL",-0.759980586472182,0.508823691270483
"CUX1",-0.615706593384972,-0.633286238480844
"DUX4",0.727394717684019,0.573652505686076
"E2F1",0.758658367820766,0.608301658768662
"E2F3",-0.471359143706016,-0.550713997374695
"E2F4",0.760835831076074,0.448732029977332
"E2F6",-0.478166995690984,-0.626663854254058
"E2F8",-0.333898249503184,-0.474599402686281
"EBF1",-0.663062484013353,-0.534355434858834
"EGR1",0.610134386211148,-0.454136608989916
"EGR2",0.706037213634068,0.607438857271061
"EHF",-0.688743433177457,-0.538100979173337
"ELF1",0.720502915308485,0.5993463596119
"ELK1",0.715489502921867,0.578595188958747
"ELK3",0.528106984278978,0.558163636261764
"ELK4",0.665822353103213,-0.494527161382972
"EPAS1",-0.729509218146402,-0.560188502758111
"ESR1",0.351897737930492,0.612898048960888
"ESR2",-0.688344668822268,-0.584617906769799
"ESRRA",0.758157288927075,0.300089958944909
"ETV4",0.488757862150835,-0.616557826683814
"ETV6",0.71601681631261,0.586778459990702
"FOS",-0.745339113667517,-0.495173784299648
"FOSL1",0.720272051734428,-0.422496105432617
"FOSL2",0.376865108774783,-0.623054248175471
"FOXA1",0.718461871437847,0.463059872115627
"FOXD2",-0.383129906670777,-0.588897850911221
"FOXG1",-0.691025834420972,-0.300700413858197
"FOXK1",0.558748876835595,0.592840981758101
"FOXM1",-0.518562874251497,0.531278759123119
"FOXO3",0.757204976684091,-0.627612710393778
"FOXP2",-0.33694932151032,-0.550594102579485
"FOXP3",-0.664817571866125,0.6311609047671
"GATA1",-0.670843635838946,-0.608439286332693
"GATA3",0.380425130024726,-0.524804846680169
"GATA4",-0.468756681598468,0.417894839695732
"GLI2",0.727106138216448,0.548190771167685
"GMEB1",-0.764833968426783,0.553235932835151
"HES1",-0.691324907687364,-0.550309682511459
"HEY1",0.764380111627785,0.5837079639439
"HIF1A",-0.667724354139476,0.61857588288589
"HINFP",-0.645362068852438,-0.56770647052182
"HNF1B",-0.691149136557116,-0.547730561406462
"HNF4A",-0.716250303336372,0.358231447439114
"HNF4G",-0.701740003016967,-0.539147603807476
"HOXA4",-0.379711551704914,0.5741493331871
"HOXB13",0.711270995795922,-0.561758644024237
"HOXC6",-0.764422086823068,-0.540599552090728
"HSF1",0.756937384814162,0.572745458590237
"HSF2",0.687733405040959,0.505026103592117
"IKZF1",-0.441137003102229,-0.603767409847342
"IRF1",0.705061290343738,-0.600581840959192
"IRF3",0.743347915341278,0.546588671516265
"IRF4",-0.66598763043464,0.352082859763351
"JUNB",0.705864065953526,-0.59871028525216
"KLF1",0.708217300339081,0.534354820087121
"KLF10",-0.639000203317352,0.434768387858398
"KLF3",-0.622236359701189,-0.328634197502807
"KLF4",-0.46284342596297,-0.323615340391429
"KLF5",-0.629275075260213,0.382691984355108
"KLF9",0.751102832669819,0.626510859224163
"KMT2A",-0.745011182454368,-0.483243206851207
"LHX2",-0.747532317621056,-0.613291919099359
"MAF",0.578574286257715,0.630952262696658
"MAFF",-0.396771845137764,-0.433516652361126
"MAFK",0.589183516865502,0.631537246147175
"MEF2A",-0.661354618255275,0.310244565964699
"MEF2C",0.711168681257419,0.618491699658804
"MEIS1",0.638084619370241,-0.607365598345483
"MNT",0.752850050173476,0.563351678304959
"MXI1",-0.694095270576044,0.562621148032011
"MYBL2",0.480837667490867,-0.633972071287689
"MYC",-0.75297859920903,-0.595387709052569
"MZF1",-0.734766611355602,0.622132515982963
"NANOG",-0.756208065796119,0.477972673953972
"NFATC1",0.516057479783041,-0.624884569417237
"NFE2",-0.346157629975536,-0.604492322830265
"NFIC",-0.74724636160319,-0.491231794997668
"NKX2-1",-0.750580766178486,0.429036882749039
"NR2C2",-0.641529208833155,0.454536903020824
"NR2F2",0.746598369526008,0.592365851222495
"NRF1",0.337214289930544,-0.62462105615485
"ONECUT1",0.550039023814365,0.495125881129436
"OTX2",0.763317614497183,0.52778970158658
"PAX5",-0.459157479127178,-0.381569791214687
"PBX1",0.740215516393281,0.477018082076383
"PBX3",-0.643483678863522,0.570343607319743
"POU2F2",-0.717339034964026,0.422527063862335
"PPARG",-0.715245522099284,-0.625550513643608
