"","ND251_34","ND251_LMPP"
"AR",-0.646031048527261,0.390871046258938
"ATF1",-0.659297833686406,-0.356347032572457
"BACH1",0.467145883479481,-0.337163088887129
"BACH2",0.560661371670678,0.423309633107348
"BARX2",0.435249981963783,0.432271262978907
"BCL11A",-0.375060175377613,-0.396632544248415
"BCL6",-0.463488794590447,-0.401488628748193
"BHLHE40",0.581381377442268,0.362835061012363
"CEBPD",-0.592725173967509,0.4211205379152
"CLOCK",0.669524040637236,-0.465426690087063
"CTCFL",0.425997074853579,-0.497350592737065
"CUX1",0.66094273665156,0.419633789107847
"DUX4",-0.556049347088955,-0.469812054330473
"E2F1",-0.385470023807806,-0.418142723196311
"E2F4",-0.365983039397656,-0.350175941330743
"E2F8",-0.406381541407874,0.441672414736507
"EGR2",-0.386380360855507,-0.446788704484779
"EHF",0.603221596237973,0.449922748559983
"ELK1",-0.567117681395151,-0.428247256615487
"ELK4",-0.57326442405441,0.388013434482311
"EPAS1",0.557691626604403,0.406791304247476
"ESR1",-0.650834584937464,-0.443382877721724
"ESR2",0.607521430304779,0.431704545769419
"ESRRA",-0.35567812895567,-0.302318215521424
"ETV1",-0.447829423300169,0.423232988522221
"FOS",0.519386637458927,0.306513485286997
"FOSL2",-0.688187261839956,0.425622813529691
"FOXA1",-0.562503033363722,-0.353606953332981
"FOXD2",-0.310880101789849,0.355337986049889
"FOXM1",0.678713984954516,-0.39254036308192
"FOXO3",-0.426175469433532,0.409461577818452
"FOXP2",-0.402034485246375,0.468246228037555
"GATA1",0.642111614667707,0.441248876306013
"GATA3",0.331043936223938,0.377181745792719
"GATA4",0.595104642850116,-0.457511985688577
"GLIS1",0.442488079700402,0.427655608114122
"GMEB1",0.409608384545258,-0.343925960780244
"GRHL2",-0.315762341691207,-0.482529584937137
"GTF2I",-0.572818437604528,-0.433998328149794
"HES1",0.601702618858668,0.415262690978498
"HEY1",-0.426214821179109,-0.463480811251412
"HIF1A",0.640994025093297,-0.392480379145153
"HINFP",0.659342432331394,0.433331303581854
"HNF1B",0.551138249240839,0.424548556749565
"HNF4G",0.605212794564212,0.388004406868769
"HOXA4",-0.343038348276066,-0.381413979811311
"HOXB13",-0.567915210105528,0.420688870735006
"HOXC6",0.4014914311574,0.44147377861623
"HSF1",-0.361315922372123,-0.435142085496263
"HSF2",-0.613739006106079,-0.377255184673738
"IRF1",-0.599918673059139,0.451402613994707
"IRF2",-0.523673354277207,0.375447085344168
"IRF3",-0.510857802467354,-0.403147386965969
"JUNB",-0.595600474844397,0.431592278528186
"KLF1",-0.588320401912495,-0.479521577284371
"KLF5",0.657086265584931,-0.321106258403441
"KLF9",-0.505647631352848,-0.397713533981545
"LHX2",0.317685330325111,0.436254962363274
"MAF",-0.669626355175738,-0.423236234419427
"MAFF",-0.334278649710437,0.310366554055957
"MNT",-0.507255806022129,-0.36798167706252
"MXI1",0.570124154757298,-0.434596439214226
"MYB",0.312719140033187,0.392790129086531
"MYBL2",-0.661703537066065,0.409587969279928
"MYC",0.329218015229126,0.454646018619331
"MZF1",0.545938571925153,-0.430602530782813
"NANOG",0.353928288002309,-0.43594263092879
"NFE2",-0.382917407244656,0.369094648322415
"NKX2-1",0.503302267316408,-0.507284983288958
"NR2F2",-0.488723757304668,-0.423941081302143
"NRF1",-0.683664434548209,0.423920932989
"ONECUT1",-0.684136655495143,-0.408841411095652
"OTX2",-0.427481947386716,-0.314711561992419
"PBX1",-0.511636967029796,-0.384089625859801
"PBX3",0.657933639839707,-0.398052799663986
"PGR",0.563360901417319,-0.429099350914952
"POU2F2",0.519273829121603,-0.429605014807655
"PRDM14",0.508682962661752,-0.365647120001581
"RARA",0.64090482780332,0.368414439200159
"RARG",0.654651704258515,0.364757279510633
"RELA",-0.678968459575919,0.415573557800827
"REST",0.657907405342655,0.376879270193203
"RFX2",-0.650396468836697,-0.43227108271895
"RUNX3",0.483070223189984,-0.3073484463647
"SETDB1",-0.371384722340642,-0.520572883196206
"SMAD3",0.607314177778069,0.415996207720248
"SP2",0.347411638934617,0.422038388732973
"SPDEF",0.528091243580747,-0.473770953355026
"SRF",0.424653868604522,0.343793959336581
"STAT3",0.658901692780922,0.44548573679385
"STAT4",-0.629303933206971,0.428842728333111
"STAT5A",0.500041319332857,-0.382403254374296
"TAL1",-0.678619540765129,-0.408542195400028
"TBP",0.558945635563484,0.457254093370212
"TCF12",0.616000419751953,0.332172742386384
"TCF3",0.548394120849211,0.381880183824963
"TCF4",-0.695929061919972,0.313919993627567
"TCF7L2",0.615646254041752,-0.356610199321534
"TFAP2C",-0.554952745112185,0.446832870001299
"TFAP4",-0.386049806192653,0.463098914089048
"TP63",-0.566443454820917,-0.382524030981693
"USF1",0.374399066051905,-0.381385382421652
"VDR",-0.443401040197808,-0.428684777372406
"YY1",-0.52378091571512,-0.33575957024321
"ZBTB33",0.681235120121203,0.421780592025464
"ZBTB7B",-0.410282611119492,0.344820459407726
"ZEB1",0.335112906716687,-0.418870569666226
"ZFX",0.539867909307344,0.437189864798638
"ZKSCAN1",-0.618566153563629,-0.409062806862509
"ZNF143",0.396816443782752,-0.469565248608474
"ZNF250",-0.659646752497196,0.303406609310506
"ZNF263",-0.639050048861751,-0.325725730394621
"ZNF384",-0.62666998970296,0.40572491800684
