"","ND251_34","ND251_LMPP"
"BACH2",0.311291983393563,0.30989226696658
"BARX2",0.495741485266051,0.317303371936064
"BCL6",-0.52219372864348,-0.308616831548196
"CEBPD",-0.626588662762099,0.30973907401617
"CLOCK",0.666848121937942,-0.354041325630509
"CTCFL",0.500592243770947,-0.412433450657597
"CUX1",0.665735779262942,0.304951572949302
"DUX4",-0.591536751251058,-0.362117911996541
"E2F1",-0.457352545730008,-0.314401566629546
"EGR2",-0.464564408969575,-0.32982622605165
"EHF",0.628388349259859,0.341945321613148
"ELF1",-0.35851407808698,-0.333614083345079
"ELK1",-0.610299663542575,-0.31164980703202
"ESR1",-0.645857900846718,-0.327552397108789
"ESR2",0.631654544142821,0.314561141756826
"GATA1",0.654835345737878,0.329432105315419
"GATA4",0.371059414577198,-0.378713429875329
"GLI2",-0.324968026706718,-0.317182541128882
"HES1",0.634849905883742,0.303776833422656
"HEY1",-0.491011405447593,-0.350672264590925
"HINFP",0.663167422001561,0.320508192403998
"HNF1B",0.590702494244807,0.315887859915115
"HOXB13",-0.547874677807583,0.306781346102803
"HOXC6",0.478610358691161,0.333844425121308
"HSF1",-0.437154606449751,-0.321275006691999
"IRF1",-0.624920148749598,0.33761190329577
"IRF2",-0.580945884791206,0.363836940983651
"JUNB",-0.619683743138039,0.310996108912214
"KLF1",-0.614184992555961,-0.370744444088187
"LHX2",0.401528159453273,0.324515399879159
"MAF",-0.672438693259702,-0.308916405936776
"MXI1",0.604134556735379,-0.344511250246221
"MYC",0.411541866977983,0.341702373819628
"MZF1",0.584833837254298,-0.317470212270411
"NANOG",0.44584871877275,-0.381721768816666
"NKX2-1",0.549317575145438,-0.42812574739752
"ONECUT1",-0.61291524289865,-0.313699385889037
"PBX3",0.668815709216835,-0.312038096724022
"PGR",0.469501741314742,-0.305143220342312
"POU2F1",-0.559145017741079,-0.316782874963015
"POU2F2",0.46975883938585,-0.351171084695111
"RELA",-0.668980986548262,0.321830286528988
"RFX2",-0.659903850568305,-0.323724917945941
"SPDEF",0.569848692538253,-0.406718683844101
"SREBF1",0.358944323838632,0.319880566816474
"STAT3",0.656002780856688,0.332760084136335
"STAT4",-0.585841241941091,0.30392419654681
"TAL1",-0.671916626768369,-0.311500947628423
"TBP",0.604061100143634,0.342827818946777
"TCF12",0.530040466711703,0.332515076751006
"TCF3",0.585056830479239,0.324574656686233
"TFAP2C",-0.587724878829417,0.329602404083205
"VDR",-0.522151753448197,-0.31513471980645
"ZBTB33",0.667556453358344,0.316044325558131
"ZFX",0.579363944618977,0.338001787314017
"ZKSCAN1",-0.580124745033482,-0.350065424925245
"ZNF250",-0.675967233113182,0.306013910648732
"ZNF384",-0.648389529812227,0.379561319733085
