"","ND251_34","ND251_LMPP"
"ATF2",0.339242581090407,0.344745316687794
"BACH1",-0.31241660915574,0.347253470620373
"CEBPA",-0.321224407637451,-0.322879659509237
"CEBPD",-0.303594432942259,-0.318952056331558
"E2F6",-0.301167471819646,-0.306169149525062
"EPAS1",-0.303945249597424,-0.346605176564089
"FOS",-0.310369220151829,0.303438451350299
"FOXK1",0.320413503565677,0.323877516312904
"FOXO3",-0.336237635150679,-0.337492028928953
"GATA2",-0.323875661375661,0.307896996871884
"GATA3",0.33436565447435,-0.338042523959529
"GLIS1",-0.336536691971475,-0.323101818706787
"GTF2B",-0.317207269381182,0.343802787053825
"HIF1A",-0.31996204278813,0.335057465669689
"HNF4G",-0.306530365769496,-0.308767076174808
"HOXB13",-0.324715320910973,-0.308945021339608
"HOXC6",0.302277432712215,0.34169152769976
"HSF2",0.343268345985737,0.320119783918683
"MECOM",0.341916839199448,0.330655160700989
"MEIS1",0.316025419829768,-0.303537184097688
"MYBL2",-0.366013917644352,-0.34468561859126
"MYOD1",0.309290890269151,-0.347722923231493
"MZF1",0.313296526340005,0.331210472256272
"NANOG",-0.331507361398666,0.347793005977169
"PBX1",-0.3426357257879,-0.312660770463865
"PGR",0.339941338854382,0.332482038014528
"POU2F1",0.343780193236715,-0.314331274819085
"PPARG",0.330779848171153,-0.318156218071456
"SOX17",-0.316991603404647,-0.342542170800105
"STAT5B",-0.368622038187256,-0.322699515013866
"TEAD4",0.331820795951231,0.344407868748093
"TFDP1",0.38385955831608,-0.32530615162283
"VEZF1",0.331481481481481,-0.348325592503261
"YY1",0.302196917414309,0.343917407861408
"ZKSCAN1",0.309584195997239,-0.348293241358235
