"","ND251_34","ND251_MPP"
"AR",-0.487223622261119,-0.573490963287612
"ARNT",-0.514450499206017,0.477722869493398
"ARNTL",-0.52646633401665,-0.576630608940228
"ASCL1",-0.524871545084178,-0.590962763358255
"ASCL2",0.505282466809216,0.550899979619641
"ATF1",0.5162051464083,0.579644695853176
"ATF2",0.510884512481076,0.570612133806123
"ATF3",-0.380501660032523,-0.581725895310486
"BACH1",-0.398412119392375,-0.567551169882853
"BACH2",-0.51525967270266,-0.570554924630898
"BATF",0.47636231599969,0.48193979078349
"BCL6",0.405140087396734,0.464333148315497
"BHLHE40",-0.510533191426102,-0.587208583254859
"CDX2",-0.510972044444699,-0.58398431433198
"CEBPD",0.505016933809467,0.579136781480392
"CLOCK",-0.40851782379935,-0.493777961557793
"CTCFL",-0.419567594547294,0.30794834004924
"DUX4",0.498816054469663,0.587405593392832
"E2F1",-0.479205743345085,-0.570549703938696
"E2F2",-0.367543594573973,-0.554198910994188
"E2F3",0.49918432509047,0.559338212823811
"E2F7",-0.503125986398188,-0.568033068170226
"E2F8",0.304699775002162,0.55463142022269
"EBF1",-0.525974674227968,-0.590953938422482
"EGR1",0.497677680019304,0.588551546253258
"EHF",0.382081794015475,0.51494024491818
"ELK3",-0.484108879482866,-0.583922299498661
"ELK4",-0.527833741769938,-0.583455954068394
"EPAS1",-0.354220409767686,-0.507676929586405
"ESR1",-0.51721453282698,-0.572408270362829
"ESR2",0.351222325282789,0.57423612426296
"ESRRA",-0.500472247334673,-0.557233684080843
"ETS2",0.396407879124997,0.565822727573577
"ETV1",-0.522026771563879,-0.571338836685607
"ETV4",-0.511877714206028,-0.582722741706581
"FOXG1",-0.527522561203001,0.587858635887737
"FOXO3",-0.430295048190461,-0.572135592953769
"GATA1",-0.497007070753087,-0.457967027506058
"GATA2",0.436594045323812,0.556860415510305
"GLI2",-0.526846689616705,-0.584943152341328
"GMEB1",-0.429537059935042,-0.57884315577082
"GMEB2",-0.463200396827886,-0.573979633184118
"GRHL2",-0.447225186271598,-0.551094390333462
"GTF2I",0.410689601652466,0.588215324937849
"HEY1",-0.5222888779366,-0.540669017507231
"HIF1A",0.481538205529885,0.385245493767171
"HINFP",-0.526530766842721,0.569105319710603
"HNF4A",0.392882705975545,0.348839968745747
"HNF4G",0.490883963608854,0.564621684396268
"HOXA4",0.379635182317821,0.569967542148352
"HOXA6",0.496580425093275,0.550992117191652
"HOXB13",-0.492595747378409,-0.511099300842279
"IKZF1",-0.521203402040979,-0.386370083292977
"IRF2",0.523407151548057,0.572949474839868
"IRF3",0.499208525643852,0.581135738652585
"JUND",0.346927935555426,0.490611273156446
"KLF1",-0.364654397281853,-0.511202229301102
"KLF10",0.522922253228778,0.582180226595517
"KLF9",0.426177558083393,-0.301305151206755
"LHX2",0.370450230950072,-0.573460316295309
"MAF",0.515243151465206,0.590082344951449
"MAFF",-0.48647098811043,-0.570251862356341
"MAFK",-0.526892857296924,-0.571256397805387
"MAX",-0.495402889191173,-0.559554926159971
"MBD2",0.498663447187402,0.532365299041905
"MECOM",-0.521352735670634,-0.590416578471919
"MEF2C",0.312615497599938,0.568186761853647
"MEIS1",-0.511752917673481,-0.569363711208782
"MITF",-0.493403972433642,-0.54693033128241
"MNT",-0.516211663118629,-0.584392991865113
"MXI1",-0.527616977015563,-0.560786332358877
"MYC",0.402712658691457,-0.417142022705861
"MZF1",0.512073674439164,0.471934760133222
"NANOG",0.355753886552273,0.576079312581191
"NFAT5",-0.374829001367989,-0.336111178463137
"NFATC1",0.524474790626205,0.577208838828494
"NFE2",-0.468548657935519,-0.572874375510192
"NFIC",0.468860572779677,0.304655131776606
"NFYA",0.461234828494105,-0.567419691446169
"NR2C2",-0.419108273551185,0.590188528151436
"NR3C1",0.510590220290203,0.584475430745334
"NR5A2",0.527235305835488,0.57291701480383
"NRF1",-0.472511613282622,-0.44791981628406
"ONECUT1",0.481442627111724,0.591051405906198
"PAX6",0.527569310186019,-0.546365207734401
"POU2F2",0.527663358859971,-0.576083572141775
"PPARG",0.508713958423327,0.586239609675712
"PRDM1",0.510137201840233,0.586953664936848
"PRDM14",0.509280881627078,0.578199918434876
"RARA",0.496290018452692,0.484897323838227
"RARG",-0.492484626759087,-0.51733986291205
"RBPJ",0.516356101566816,0.57189651146357
"RELA",0.438689703105102,0.4847026291537
"RFX5",0.527594061447316,0.574182497487405
"RUNX2",-0.482364818110507,-0.534307702355886
"RXRA",0.443317791234156,0.58014195040255
"RXRG",0.505079133208994,0.574363561578065
"SIX5",0.526091393711093,0.355314173174511
"SP1",0.461861717670837,0.571138768401575
"SP2",-0.33914040552234,-0.553253091949496
"SP4",0.527105583526589,0.590277563889586
"SPDEF",-0.420748281722466,-0.567113155991443
"SPIB",0.527189872432489,0.573598085775318
"SREBF1",0.515343410900645,0.553299357330605
"SRF",0.51514907219637,0.580844144425753
"STAT1",0.512839127846322,0.577874444318478
"STAT2",0.521509870995753,0.57654980835254
"STAT3",0.496290018452692,0.573883432646627
"STAT4",0.459833276850078,0.57884315577082
"STAT5A",0.442144813969795,0.571572369825098
"STAT5B",0.505186980175708,0.555361159404334
"TBX21",0.511458656077492,0.572437191686998
"TCF12",0.520335547556489,0.590440366479486
"TCF21",-0.526113880950961,-0.56961945959501
"TCF4",0.351574717158709,-0.347906294909694
"TEAD4",0.486965554413109,0.587602079277194
"TFAP2A",-0.523764163251487,-0.580555586501081
"TFAP4",0.526740280609547,0.569775861922084
"TFDP1",-0.486853026429115,-0.574160500679673
"TP63",-0.526807283405889,-0.585832723342414
"TP73",0.334472849992702,0.409643186439656
"VEZF1",-0.306103560072734,-0.554594897221172
"ZBTB33",0.511696164163337,0.573289693589055
"ZFX",0.386003996976858,0.519233772767078
"ZKSCAN1",-0.510422743894232,-0.572851854448849
"ZNF143",-0.390230007138092,-0.47703668704921
"ZNF263",-0.508816237121122,-0.473362127962879
"ZNF281",-0.527689762245013,-0.572969724135566
"ZNF384",0.527640198532651,0.484334188085157
"ZNF76",-0.496202731248143,-0.547998323262203
