"","ND251_34","ND251_HSC","ND251_MPP"
"FOXH1",-0.315641321774877,0.335247525037122,-0.339522516352988
"HOXB13",0.361216030871809,0.376749562000574,-0.359646885651089
"MAX",0.378469331593603,0.349536512341335,0.314247054100645
"SOX17",0.376760248516045,-0.348411258889431,-0.306415094339623
"SP1",0.358113988410477,-0.345388555976316,-0.314261695043332
