"","ND251_34","ND251_MPP"
"AR",0.447152554016568,0.441598191499796
"ARNT",0.419821317921752,-0.390642247807255
"ARNTL",0.405921817282273,0.439356723345035
"ASCL1",0.407525539920924,0.415703536330884
"ASCL2",-0.431188082264626,-0.437478497410515
"ATF1",-0.417528873845452,-0.437333366536062
"ATF2",-0.424003730373038,-0.443690553190225
"ATF3",0.459077460831435,0.435894967536687
"BACH1",0.446998569964519,0.429971142023143
"BACH2",0.41879256494139,0.443742869331754
"BATF",-0.469904623202126,-0.393629947288484
"BCL6",-0.461394625574147,-0.346248583150008
"BHLHE40",0.424412478025607,0.411973231610658
"CDX2",0.423820069283339,0.43363838340283
"CEBPA",0.324712806587128,0.41412677806619
"CEBPD",-0.431594382326461,-0.437578345879378
"CLOCK",0.461396644836503,0.401991573933848
"DUX4",-0.451167857210494,-0.428516250878944
"E2F1",0.450885313455144,0.443744398404784
"E2F2",0.4569662302541,0.439383700562065
"E2F3",-0.450849823389501,-0.431008268571629
"E2F6",0.325306775668488,0.43214989633977
"E2F7",0.434063542453752,0.444282981613771
"E2F8",-0.43993170242816,-0.439734841261468
"EBF1",0.406395273114871,0.414721849601687
"EGR1",-0.439380015476728,-0.42616929852901
"EHF",-0.459205133283095,-0.41575163659963
"ELK3",0.448881348541724,0.433677877174806
"ELK4",0.405265251067891,0.41675789771681
"EPAS1",0.455183221594187,0.410555780911795
"ESR1",0.416459490858906,0.442520309912522
"ESR2",-0.454347491738081,-0.441237505015906
"ESRRA",0.436731385758871,0.441067384719362
"ETS2",-0.460821369229373,-0.444152639059908
"ETV1",0.410993225283013,0.427956719369445
"ETV4",0.422767758242162,0.434944037019295
"ETV5",-0.392968279866581,0.444098116684437
"ETV7",-0.310345724332812,-0.427406602581032
"FOXG1",0.405489052645627,-0.411033900204393
"FOXH1",-0.386833516071477,-0.439877547462973
"FOXO3",0.461266555388994,0.442707271856297
"GATA1",0.453206455532799,0.377779860229619
"GATA2",-0.460542343885703,-0.440838700925766
"GATA3",0.384968941450356,0.421807093457162
"GATA4",0.412105196348329,0.430126626906399
"GATA6",0.391192399814681,0.444111594371002
"GFI1B",-0.324712806587128,0.442498815514499
"GLI2",0.405834744241913,0.432525567739355
"GMEB1",0.470208093858251,0.422045781757154
"GMEB2",0.456514496789266,0.441367891257569
"GRHL2",0.459603478675044,0.437571530582444
"GTF2B",-0.322483204402922,-0.331513321393457
"GTF2I",-0.461410596103686,-0.426784400921201
"HEY1",0.410684155763083,0.431596655873595
"HIF1A",-0.449958288464661,-0.327888238741599
"HINFP",0.406023637056805,-0.444220726497547
"HNF4G",-0.458838912519528,-0.443876706909684
"HOXA4",-0.458920600860273,-0.44398079309523
"HOXA6",-0.440492414870423,-0.437528563630299
"HOXB13",0.457386879316613,0.400273922511384
"HOXC6",-0.382882676298507,-0.377793359760084
"HSF1",0.347891123699002,0.435683605956133
"IKZF1",0.411828037292594,0.328809527086109
"IRF2",-0.409359672632292,-0.441959271173893
"IRF3",-0.437990028698919,-0.436384336438007
"JUND",-0.453511792476859,-0.399564629220542
"KLF1",0.456879677326771,0.413031961776669
"KLF10",-0.416437064808807,-0.435550292631812
"KLF3",-0.378338142798134,-0.40357888280245
"LHX2",-0.457793148783564,0.441644391349204
"MAF",-0.418874467446324,-0.42159586294001
"MAFF",0.447712715750916,0.443869957144452
"MAFK",0.405819599774246,0.427997349024244
"MAX",0.45472494082414,0.441937776775871
"MBD2",-0.438477802937311,-0.426895367935382
"MECOM",0.419250600952364,0.411430104870382
"MEF2C",-0.442967877543854,-0.444293422998176
"MEIS1",0.422855381990438,0.444100541357384
"MITF",0.442884598269131,0.435128705353525
"MNT",0.417494944118903,0.433168739543598
"MXI1",0.405373189819259,0.442906706667217
"MYB",-0.305097692065734,-0.427674321424694
"MYC",-0.450914653949067,0.348982478352149
"MYOD1",0.422371095568842,0.394308244084617
"MZF1",-0.422562986682383,-0.387143226304774
"NANOG",-0.455461420875985,-0.439807821732802
