"","ND251_34","ND251_LMPP"
"ASCL1",0.458922820335864,0.433078985517621
"BATF",-0.346523464458247,0.319272456491675
"BCL11A",0.34570968484012,-0.348046609448115
"CDX2",0.451966873706004,-0.369435764650458
"CLOCK",0.33776455026455,-0.434419814241806
"CTCF",-0.377035886818495,0.323225710668424
"E2F2",-0.417026109960893,-0.44324107470275
"E2F4",0.350008626639061,-0.436672937351569
"EGR1",0.472041062801932,0.316141315826771
"ELF1",0.492911778237865,-0.327334415406671
"ETV7",-0.478818725557856,-0.441900777783908
"FOXA1",0.444197147458017,0.374596070657719
"FOXP1",-0.495258224062572,0.44305685904216
"GATA6",-0.493486887508627,-0.441687240258006
"GLI2",-0.506366459627329,-0.438904274238442
"HOXA4",0.430314009661836,0.438034690686162
"HSF1",-0.486783988957902,-0.372188584633544
"JUN",0.476365884518058,0.327444174852429
"KLF10",-0.460676903611686,-0.320544591496735
"KLF4",0.3914653784219,0.398288039141563
"MYC",-0.467811134115482,0.416812198563534
"NFYA",-0.421402691511387,-0.352194303306734
"NR2C2",-0.441077179664136,-0.380862399809683
"RFX2",0.399974120082816,-0.312273949252979
"RFX5",-0.426161720726938,0.342076746636656
"RUNX1",-0.37506038647343,-0.415769171124514
"RUNX3",0.408505866114562,0.423716142676819
"SETDB1",-0.403004945939729,-0.39020865106336
"SPI1",-0.475290430181735,0.427967380722922
"SPIB",0.42574764205199,0.421607664842416
"SRF",-0.472345870715436,-0.359045179209647
"TAL1",-0.459020588911893,-0.427908877512789
"TBX21",0.310104669887279,0.441732517901448
"TFAP4",-0.461467678858983,0.443187617980956
"TP63",-0.353841729928686,0.408377744557976
"USF1",0.424079825166782,-0.317507906255682
"VDR",-0.450368069933287,-0.413194646220759
"ZBTB33",0.370307108350587,0.424461880990883
"ZFX",0.434020588911893,0.427581006229373
"ZNF250",0.450074764205199,0.423450684678631
