"","ND251_34","ND251_LMPP"
"AHR",-0.561731739150396,-0.51924214024718
"AR",-0.816303428192902,0.437855071542345
"ARNT",-0.349673052580491,0.547205308996778
"ATF1",-0.779110781722426,-0.401056176584603
"BACH1",0.808262554846495,-0.364047706893899
"BARX2",0.76824445304353,0.529407856697231
"BCL6",-0.79167448236058,-0.468265244854073
"BHLHE40",0.825385811072269,0.430670004033621
"CEBPB",0.359463766880259,-0.380264842070506
"CEBPD",-0.854506102799877,0.504893755176955
"CLOCK",0.823229335414603,-0.554757608667751
"CTCFL",0.782930524493182,-0.553652122458993
"CUX1",0.802837260856163,0.504003561473928
"DUX4",-0.822256035573978,-0.553972088755253
"E2F1",-0.739743295446347,-0.496135389721876
"E2F4",-0.731264305999174,-0.446158974849443
"EBF1",0.453225859343744,0.45084869585118
"EGR2",-0.71318611408071,-0.540309405864094
"EHF",0.811397577244197,0.540276781247751
"ELF1",-0.635086016357209,-0.544690097355297
"ELK1",-0.846071711997691,-0.52586732154622
"ELK3",-0.329438385004362,-0.560111928644827
"ELK4",-0.767774855546301,0.485801207552929
"EPAS1",0.825671767090135,0.498849884836115
"ESR1",-0.660412799811112,-0.53474118308812
"ESR2",0.813034609860236,0.529130448802533
"ESRRA",-0.721006617651881,-0.382170019303954
"ETS2",0.780259852693299,0.330331601284827
"ETV6",-0.552200746371441,-0.463056809991298
"FOS",0.809965173705164,0.33514168965514
"FOSL2",-0.712241672186842,0.513077496343874
"FOXA1",-0.844159217162608,-0.434603155115612
"FOXG1",0.514486033409632,0.321813258052878
"FOXM1",0.77225308419306,-0.483499999193093
"FOXO3",-0.766893376445357,0.482061083218014
"FOXP3",0.509178794656033,-0.509166666438297
"GATA1",0.843828662499754,0.528800521316669
"GATA4",0.582278597241443,-0.518868473535235
"GLI2",-0.611892097513625,-0.522011360701119
"GMEB1",0.759815309140755,-0.391649103652795
"GTF2I",-0.409377520971201,-0.524831536260311
"HES1",0.856502548025526,0.513787126814311
"HEY1",-0.771182716713342,-0.554913984789774
"HIF1A",0.830205088180703,-0.465340454576028
"HINFP",0.828476234824983,0.530019076192687
"HNF1B",0.779514792977025,0.52093862943178
"HNF4A",0.629115044828197,-0.395638800334662
"HNF4G",0.836438404680234,0.445799861693112
"HOXB13",-0.807118730775033,0.518736138367056
"HOXC6",0.766746463261866,0.53383520202315
"HSF1",-0.720059552308308,-0.531907904578783
"HSF2",-0.824163283509651,-0.458730348733898
"IRF1",-0.835417882744915,0.542449228580253
"IRF2",-0.832112336116376,0.400324231636603
"IRF3",-0.827429478392612,-0.499153789117591
"IRF4",0.449752411934073,-0.388811453230504
"JUNB",-0.828801542588427,0.528039049665851
"KLF1",-0.824889979077989,-0.566918407004999
"KLF3",0.381815558368477,0.401179351380217
"KLF5",0.808847584130753,-0.417369442691325
"KLF9",-0.80328587075575,-0.466410155529327
"KMT2A",0.663770815433755,0.464633082835936
"LHX2",0.687993126561772,0.523220514654967
"MAF",-0.788961835365414,-0.508570100372216
"MAFK",-0.304368699621567,-0.501221806863087
"MAX",0.831915577388487,0.309858943842903
"MECOM",-0.428646759055821,0.400863503049606
"MEF2A",0.460679079956188,-0.354119487200614
"MEF2C",-0.53546313725233,-0.475356759880857
"MEIS1",-0.41080730106053,0.474077995743125
"MNT",-0.805880462514183,-0.420389185510912
"MXI1",0.791606272668245,-0.49651723024851
"MYBL2",-0.739194994457963,0.487280342204042
"MYC",0.6996333729037,0.545284760339058
"MYOD1",0.762892615644942,-0.312726276259529
"MZF1",0.822292763869851,-0.517017312172398
"NANOG",0.738895921191571,-0.463686552415348
"NFYA",-0.726749349056542,0.305373781353624
"NKX2-1",0.800588964458815,-0.559439483489452
"NR2C2",0.421225019839838,-0.462347003523808
"NR2F2",-0.789887913111346,-0.519239687859178
"NRF1",-0.685414275501571,0.508841978670923
"ONECUT1",-0.795200398764355,-0.500377338290604
"OTX2",-0.772759409986161,-0.336584682184796
"PBX1",-0.799699615008756,-0.479814845619374
"PBX3",0.846389149412019,-0.456869915553995
"PGR",0.404975372365893,-0.519978711664424
"POU2F1",-0.532370090049911,-0.313509128202861
"POU2F2",0.739819375487798,-0.498009708399374
"PPARG",0.574765037285779,0.523516932058347
"PRDM14",0.802873989152036,-0.457963977787954
"RARA",0.824262974598448,0.46618282214563
"RARG",0.802892353299972,0.424811674779735
"RBPJ",-0.544946907936591,-0.502862558572687
"RELA",-0.790391615454742,0.503676046182966
"REST",0.750869345646057,0.473235102618309
"RFX2",-0.848818463839025,-0.527107538675429
"RUNX1",-0.373711722229145,-0.582121593318981
"RXRA",-0.410245882823619,-0.46011273737869
"SMAD3",0.550600442051275,0.50942053457491
"SOX17",-0.803545592276564,-0.395135144878917
"SPDEF",0.812040322421969,-0.5217404683513
"SPI1",-0.821028261111949,-0.312162161857669
"SREBF1",0.653185195873314,0.531161020586814
"SRF",0.767145227617055,0.398764779603732
"STAT1",-0.850219385981597,-0.310257809800716
"STAT3",0.845628348997514,0.540290617417454
"STAT4",-0.590421785126352,0.521234604102089
"STAT5A",0.399361189996786,-0.449682047317082
"TAL1",-0.824336431190194,-0.501391506997299
"TBP",0.842293944422218,0.551200562679021
"TBX21",-0.470356985918634,0.536862030398832
"TCF12",0.504495936932269,0.358341206461016
"TCF3",0.816306051642607,0.446739123861702
"TCF4",-0.75007181693568,0.387449427262047
"TCF7L2",0.500731286605322,-0.455384629531837
"TEAD4",-0.603609866794341,-0.431907033119326
"TFAP2A",-0.783164011516944,-0.33086209294173
"TFAP2C",-0.811979983078749,0.542341486716531
"TP63",-0.821907116763188,-0.452928140616408
"USF1",0.725306451718687,-0.476555361928348
"USF2",0.416539538666369,0.531536140340172
"VDR",-0.686211804211948,-0.514998230742428
"VEZF1",0.526149890798906,-0.542827736733621
"YY1",-0.813472725961003,-0.361952810318202
"ZBTB33",0.794282191367539,0.501950798836312
"ZBTB7B",-0.775401223839287,0.371926686326573
"ZFX",0.813866243416781,0.523234481147747
"ZKSCAN1",-0.573728774652229,-0.465340398549285
"ZNF263",-0.821804802224685,-0.362426484767318
"ZNF384",-0.654738278098786,0.434967803957796
"ZNF76",0.569526008224515,-0.501979845657892
