"","ND251_34","ND251_MPP"
"STAT5A",0.474611126019318,0.330387290170223
"TBX21",0.465613139988759,0.330338731179568
"TCF12",0.4579011487247,0.311150502944885
"TCF21",-0.447325323327501,-0.330884828690303
"TEAD4",0.473513901688174,0.325111857153124
"TFAP2A",-0.425924263037314,-0.328258536541678
"TFAP4",0.432040639307028,0.33086383670199
"TFDP1",-0.473547311301692,-0.329826316963296
"TP63",-0.445808551349673,-0.326580859457
"VEZF1",-0.441063162434696,-0.335143340766813
"YY1",0.344974391011125,0.323124957813967
"ZBTB33",0.465522793295792,0.33025030707063
"ZFX",0.464441753658376,0.335948747219545
"ZKSCAN1",-0.466205273377069,-0.330368023850044
"ZNF143",-0.46566276489089,-0.33347001061832
"ZNF263",-0.40321817796267,-0.333102071959487
"ZNF281",-0.438497383663182,-0.330412760158124
"ZNF384",0.439528828993352,0.334368603150284
"ZNF76",-0.471764057882706,-0.336157138029641
